op_id,block_type,repeat,layers,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
99,MLA+MoE,1,2,mlp,,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[93, 98]",2,mlp,,1,model.layers.2.mlp,aten.add.Tensor,[],decode,False
100,MLA+MoE,1,2,,,,,,elementwise_mul,"[[B, 1, n_hc, 1], [B, 1, 1, d_model]]",,,"[[B, 1, n_hc, d_model]]","[82, 99]",2,,,0,model.layers.2,aten.mul.Tensor,[],decode,False
101,MLA+MoE,1,2,,,,,,batched_matmul,"[[B, n_hc, n_hc], [B, n_hc, d_model]]",,,"[[B, n_hc, d_model]]","[78, 83]",2,,,0,model.layers.2,aten.bmm.default,[],decode,False
102,MLA+MoE,1,2,,,,,,elementwise_add,"[[B, 1, n_hc, d_model], [B, 1, n_hc, d_model]]",,,"[[B, 1, n_hc, d_model]]","[100, 101]",2,,,0,model.layers.2,aten.add.Tensor,[],decode,False
103,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",attn_hc,input_norm,,,,rmsnorm,"[[B, 1, n_hc*d_model]]",,,"[[B, 1, n_hc*d_model]]",[102],3,attn_hc,input_norm,2,model.layers.3.attn_hc.input_norm,pow+mean+add+rsqrt+mul,[],decode,False
104,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",attn_hc,,,,,matmul,"[[B, n_hc*d_model], [n_hc*d_model, (2+n_hc)*n_hc]]","[(2+n_hc)*n_hc, n_hc*d_model]",1,"[[B, (2+n_hc)*n_hc]]",[103],3,attn_hc,,1,model.layers.3.attn_hc,aten.mm.default,[model.layers.3.attn_hc.fn],decode,False
105,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",attn_hc,,,,,sigmoid,"[[B, 1, n_hc]]",,,"[[B, 1, n_hc]]",[104],3,attn_hc,,1,model.layers.3.attn_hc,aten.sigmoid.default,[],decode,False
106,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",attn_hc,,,,,sigmoid,"[[B, 1, n_hc]]",,,"[[B, 1, n_hc]]",[104],3,attn_hc,,1,model.layers.3.attn_hc,aten.sigmoid.default,[],decode,False
107,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",attn_hc,,,,,softmax,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, n_hc, n_hc]]",[104],3,attn_hc,,1,model.layers.3.attn_hc,aten._softmax.default,[],decode,False
108,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",attn_hc,,,,,elementwise_mul,"[[B, 1, n_hc, 1], [B, 1, n_hc, d_model]]",,,"[[B, 1, n_hc, d_model]]","[102, 105]",3,attn_hc,,1,model.layers.3.attn_hc,aten.mul.Tensor,[],decode,False
109,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",attn_hc,,,,,sum,"[[B, 1, n_hc, d_model]]",,,"[[B, 1, d_model]]",[108],3,attn_hc,,1,model.layers.3.attn_hc,aten.sum.dim_IntList,[],decode,True
110,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",input_layernorm,,,,,rmsnorm,"[[B, 1, d_model]]",[d_model],-1,"[[B, 1, d_model]]",[109],3,input_layernorm,,1,model.layers.3.input_layernorm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.3.input_layernorm.weight],decode,False
111,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,q_a_proj,,,,matmul,"[[B, d_model], [d_model, c_q]]","[c_q, d_model]",1,"[[B, c_q]]",[110],3,self_attn,q_a_proj,2,model.layers.3.self_attn.q_a_proj,aten.mm.default,[model.layers.3.self_attn.q_a_proj.weight],decode,False
112,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,q_a_norm,,,,rmsnorm,"[[B, 1, c_q]]",[c_q],-1,"[[B, 1, c_q]]",[111],3,self_attn,q_a_norm,2,model.layers.3.self_attn.q_a_norm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.3.self_attn.q_a_norm.weight],decode,False
113,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,q_b_proj,,,,matmul,"[[B, c_q], [c_q, n_h*d_head]]","[n_h*d_head, c_q]",1,"[[B, n_h*d_head]]",[112],3,self_attn,q_b_proj,2,model.layers.3.self_attn.q_b_proj,aten.mm.default,[model.layers.3.self_attn.q_b_proj.weight],decode,False
114,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,q_b_norm,,,,rmsnorm,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[113],3,self_attn,q_b_norm,2,model.layers.3.self_attn.q_b_norm,_to_copy+pow+mean+add+rsqrt+_to_copy+mul,[],decode,False
115,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,kv_proj,,,,matmul,"[[B, d_model], [d_model, d_head]]","[d_head, d_model]",1,"[[B, d_head]]",[110],3,self_attn,kv_proj,2,model.layers.3.self_attn.kv_proj,aten.mm.default,[model.layers.3.self_attn.kv_proj.weight],decode,False
116,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,kv_norm,,,,rmsnorm,"[[B, 1, d_head]]",[d_head],-1,"[[B, 1, d_head]]",[115],3,self_attn,kv_norm,2,model.layers.3.self_attn.kv_norm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.3.self_attn.kv_norm.weight],decode,False
117,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,compressor,kv_proj,,,matmul,"[[B, d_model], [d_model, d_head]]","[d_head, d_model]",1,"[[B, d_head]]",[110],3,self_attn,compressor,3,model.layers.3.self_attn.compressor.kv_proj,aten.mm.default,[model.layers.3.self_attn.compressor.kv_proj.weight],decode,False
118,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,compressor,gate_proj,,,matmul,"[[B, d_model], [d_model, d_head]]","[d_head, d_model]",1,"[[B, d_head]]",[110],3,self_attn,compressor,3,model.layers.3.self_attn.compressor.gate_proj,aten.mm.default,[model.layers.3.self_attn.compressor.gate_proj.weight],decode,False
119,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,,,,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, w_local+T/m_hca]]",,,"[[n_h, B, w_local+T/m_hca]]","[114, 116]",3,self_attn,,1,model.layers.3.self_attn,aten.bmm.default,[],decode,False
120,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,,,,,softmax,"[[B, n_h, 1, w_local+T/m_hca+1]]",,,"[[B, n_h, 1, w_local+T/m_hca+1]]",[119],3,self_attn,,1,model.layers.3.self_attn,aten._softmax.default,[],decode,False
121,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,,,,,batched_matmul,"[[n_h, B, w_local+T/m_hca], [n_h, w_local+T/m_hca, d_head]]",,,"[[n_h, B, d_head]]","[116, 120]",3,self_attn,,1,model.layers.3.self_attn,aten.bmm.default,[],decode,False
122,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,o_a_proj,,,,batched_matmul,"[[g_o, B, n_h*d_head/g_o], [g_o, n_h*d_head/g_o, d_g]]","[g_o*d_g, n_h*d_head/g_o]",-1,"[[g_o, B, d_g]]",[121],3,self_attn,o_a_proj,2,model.layers.3.self_attn.o_a_proj,aten.bmm.default,[model.layers.3.self_attn.o_a_proj.weight],decode,False
123,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",self_attn,o_b_proj,,,,matmul,"[[B, g_o*d_g], [g_o*d_g, d_model]]","[d_model, g_o*d_g]",1,"[[B, d_model]]",[122],3,self_attn,o_b_proj,2,model.layers.3.self_attn.o_b_proj,aten.mm.default,[model.layers.3.self_attn.o_b_proj.weight],decode,False
124,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",,,,,,elementwise_mul,"[[B, 1, n_hc, 1], [B, 1, 1, d_model]]",,,"[[B, 1, n_hc, d_model]]","[106, 123]",3,,,0,model.layers.3,aten.mul.Tensor,[],decode,False
125,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",,,,,,batched_matmul,"[[B, n_hc, n_hc], [B, n_hc, d_model]]",,,"[[B, n_hc, d_model]]","[102, 107]",3,,,0,model.layers.3,aten.bmm.default,[],decode,False
126,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",,,,,,elementwise_add,"[[B, 1, n_hc, d_model], [B, 1, n_hc, d_model]]",,,"[[B, 1, n_hc, d_model]]","[124, 125]",3,,,0,model.layers.3,aten.add.Tensor,[],decode,False
127,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",ffn_hc,input_norm,,,,rmsnorm,"[[B, 1, n_hc*d_model]]",,,"[[B, 1, n_hc*d_model]]",[126],3,ffn_hc,input_norm,2,model.layers.3.ffn_hc.input_norm,pow+mean+add+rsqrt+mul,[],decode,False
128,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",ffn_hc,,,,,matmul,"[[B, n_hc*d_model], [n_hc*d_model, (2+n_hc)*n_hc]]","[(2+n_hc)*n_hc, n_hc*d_model]",1,"[[B, (2+n_hc)*n_hc]]",[127],3,ffn_hc,,1,model.layers.3.ffn_hc,aten.mm.default,[model.layers.3.ffn_hc.fn],decode,False
129,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",ffn_hc,,,,,sigmoid,"[[B, 1, n_hc]]",,,"[[B, 1, n_hc]]",[128],3,ffn_hc,,1,model.layers.3.ffn_hc,aten.sigmoid.default,[],decode,False
130,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",ffn_hc,,,,,sigmoid,"[[B, 1, n_hc]]",,,"[[B, 1, n_hc]]",[128],3,ffn_hc,,1,model.layers.3.ffn_hc,aten.sigmoid.default,[],decode,False
131,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",ffn_hc,,,,,softmax,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, n_hc, n_hc]]",[128],3,ffn_hc,,1,model.layers.3.ffn_hc,aten._softmax.default,[],decode,False
132,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",ffn_hc,,,,,elementwise_mul,"[[B, 1, n_hc, 1], [B, 1, n_hc, d_model]]",,,"[[B, 1, n_hc, d_model]]","[126, 129]",3,ffn_hc,,1,model.layers.3.ffn_hc,aten.mul.Tensor,[],decode,False
133,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",ffn_hc,,,,,sum,"[[B, 1, n_hc, d_model]]",,,"[[B, 1, d_model]]",[132],3,ffn_hc,,1,model.layers.3.ffn_hc,aten.sum.dim_IntList,[],decode,True
134,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",post_attention_layernorm,,,,,rmsnorm,"[[B, 1, d_model]]",[d_model],-1,"[[B, 1, d_model]]",[133],3,post_attention_layernorm,,1,model.layers.3.post_attention_layernorm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.3.post_attention_layernorm.weight],decode,False
135,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,gate,,,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]",[134],3,mlp,gate,2,model.layers.3.mlp.gate,aten.mm.default,[model.layers.3.mlp.gate.weight],decode,False
136,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,experts,,,,grouped_matmul,"[[k, d_model], [E, d_model, 2*d_moe], [E]]","[E, 2*d_moe, d_model]",1,"[[k, 2*d_moe]]","[134, 135]",3,mlp,experts,2,model.layers.3.mlp.experts,aten._grouped_mm.default,[model.layers.3.mlp.experts.gate_up_proj],decode,False
137,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,experts,act_fn,,,silu,"[[k, d_moe]]",,,"[[k, d_moe]]",[136],3,mlp,experts,3,model.layers.3.mlp.experts.act_fn,aten.silu.default,[],decode,False
138,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,experts,,,,elementwise_mul,"[[k, d_moe], [k, d_moe]]",,,"[[k, d_moe]]","[136, 137]",3,mlp,experts,2,model.layers.3.mlp.experts,aten.mul.Tensor,[],decode,False
139,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,experts,,,,grouped_matmul,"[[k, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[k, d_model]]","[135, 138]",3,mlp,experts,2,model.layers.3.mlp.experts,aten._grouped_mm.default,[model.layers.3.mlp.experts.down_proj],decode,False
140,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,experts,,,,elementwise_mul,"[[k, d_model], [k, B]]",,,"[[k, d_model]]","[135, 139]",3,mlp,experts,2,model.layers.3.mlp.experts,aten.mul.Tensor,[],decode,False
141,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,experts,,,,sum,"[[B, k, d_model]]",,,"[[B, d_model]]","[135, 140]",3,mlp,experts,2,model.layers.3.mlp.experts,aten.sum.dim_IntList,[],decode,True
142,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,shared_experts,gate_proj,,,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]",[134],3,mlp,shared_experts,3,model.layers.3.mlp.shared_experts.gate_proj,aten.mm.default,[model.layers.3.mlp.shared_experts.gate_proj.weight],decode,False
143,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,shared_experts,up_proj,,,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]",[134],3,mlp,shared_experts,3,model.layers.3.mlp.shared_experts.up_proj,aten.mm.default,[model.layers.3.mlp.shared_experts.up_proj.weight],decode,False
144,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,shared_experts,act_fn,,,silu,"[[B, 1, d_moe]]",,,"[[B, 1, d_moe]]",[142],3,mlp,shared_experts,3,model.layers.3.mlp.shared_experts.act_fn,aten.silu.default,[],decode,False
145,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,shared_experts,,,,elementwise_mul,"[[B, 1, d_moe], [B, 1, d_moe]]",,,"[[B, 1, d_moe]]","[143, 144]",3,mlp,shared_experts,2,model.layers.3.mlp.shared_experts,aten.mul.Tensor,[],decode,False
146,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,shared_experts,down_proj,,,matmul,"[[B, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[B, d_model]]",[145],3,mlp,shared_experts,3,model.layers.3.mlp.shared_experts.down_proj,aten.mm.default,[model.layers.3.mlp.shared_experts.down_proj.weight],decode,False
147,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",mlp,,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[141, 146]",3,mlp,,1,model.layers.3.mlp,aten.add.Tensor,[],decode,False
148,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",,,,,,elementwise_mul,"[[B, 1, n_hc, 1], [B, 1, 1, d_model]]",,,"[[B, 1, n_hc, d_model]]","[130, 147]",3,,,0,model.layers.3,aten.mul.Tensor,[],decode,False
149,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",,,,,,batched_matmul,"[[B, n_hc, n_hc], [B, n_hc, d_model]]",,,"[[B, n_hc, d_model]]","[126, 131]",3,,,0,model.layers.3,aten.bmm.default,[],decode,False
150,MLA+MoE,29,"3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59",,,,,,elementwise_add,"[[B, 1, n_hc, d_model], [B, 1, n_hc, d_model]]",,,"[[B, 1, n_hc, d_model]]","[148, 149]",3,,,0,model.layers.3,aten.add.Tensor,[],decode,False
151,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",attn_hc,input_norm,,,,rmsnorm,"[[B, 1, n_hc*d_model]]",,,"[[B, 1, n_hc*d_model]]",[150],4,attn_hc,input_norm,2,model.layers.4.attn_hc.input_norm,pow+mean+add+rsqrt+mul,[],decode,False
152,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",attn_hc,,,,,matmul,"[[B, n_hc*d_model], [n_hc*d_model, (2+n_hc)*n_hc]]","[(2+n_hc)*n_hc, n_hc*d_model]",1,"[[B, (2+n_hc)*n_hc]]",[151],4,attn_hc,,1,model.layers.4.attn_hc,aten.mm.default,[model.layers.4.attn_hc.fn],decode,False
153,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",attn_hc,,,,,sigmoid,"[[B, 1, n_hc]]",,,"[[B, 1, n_hc]]",[152],4,attn_hc,,1,model.layers.4.attn_hc,aten.sigmoid.default,[],decode,False
154,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",attn_hc,,,,,sigmoid,"[[B, 1, n_hc]]",,,"[[B, 1, n_hc]]",[152],4,attn_hc,,1,model.layers.4.attn_hc,aten.sigmoid.default,[],decode,False
155,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",attn_hc,,,,,softmax,"[[B, 1, n_hc, n_hc]]",,,"[[B, 1, n_hc, n_hc]]",[152],4,attn_hc,,1,model.layers.4.attn_hc,aten._softmax.default,[],decode,False
156,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",attn_hc,,,,,elementwise_mul,"[[B, 1, n_hc, 1], [B, 1, n_hc, d_model]]",,,"[[B, 1, n_hc, d_model]]","[150, 153]",4,attn_hc,,1,model.layers.4.attn_hc,aten.mul.Tensor,[],decode,False
157,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",attn_hc,,,,,sum,"[[B, 1, n_hc, d_model]]",,,"[[B, 1, d_model]]",[156],4,attn_hc,,1,model.layers.4.attn_hc,aten.sum.dim_IntList,[],decode,True
158,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",input_layernorm,,,,,rmsnorm,"[[B, 1, d_model]]",[d_model],-1,"[[B, 1, d_model]]",[157],4,input_layernorm,,1,model.layers.4.input_layernorm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.4.input_layernorm.weight],decode,False
159,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,q_a_proj,,,,matmul,"[[B, d_model], [d_model, c_q]]","[c_q, d_model]",1,"[[B, c_q]]",[158],4,self_attn,q_a_proj,2,model.layers.4.self_attn.q_a_proj,aten.mm.default,[model.layers.4.self_attn.q_a_proj.weight],decode,False
160,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,q_a_norm,,,,rmsnorm,"[[B, 1, c_q]]",[c_q],-1,"[[B, 1, c_q]]",[159],4,self_attn,q_a_norm,2,model.layers.4.self_attn.q_a_norm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.4.self_attn.q_a_norm.weight],decode,False
161,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,q_b_proj,,,,matmul,"[[B, c_q], [c_q, n_h*d_head]]","[n_h*d_head, c_q]",1,"[[B, n_h*d_head]]",[160],4,self_attn,q_b_proj,2,model.layers.4.self_attn.q_b_proj,aten.mm.default,[model.layers.4.self_attn.q_b_proj.weight],decode,False
162,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,q_b_norm,,,,rmsnorm,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[161],4,self_attn,q_b_norm,2,model.layers.4.self_attn.q_b_norm,_to_copy+pow+mean+add+rsqrt+_to_copy+mul,[],decode,False
163,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,kv_proj,,,,matmul,"[[B, d_model], [d_model, d_head]]","[d_head, d_model]",1,"[[B, d_head]]",[158],4,self_attn,kv_proj,2,model.layers.4.self_attn.kv_proj,aten.mm.default,[model.layers.4.self_attn.kv_proj.weight],decode,False
164,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,kv_norm,,,,rmsnorm,"[[B, 1, d_head]]",[d_head],-1,"[[B, 1, d_head]]",[163],4,self_attn,kv_norm,2,model.layers.4.self_attn.kv_norm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.layers.4.self_attn.kv_norm.weight],decode,False
165,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,compressor,kv_proj,,,matmul,"[[B, d_model], [d_model, 2*n_kv*d_head]]","[2*n_kv*d_head, d_model]",1,"[[B, 2*n_kv*d_head]]",[158],4,self_attn,compressor,3,model.layers.4.self_attn.compressor.kv_proj,aten.mm.default,[model.layers.4.self_attn.compressor.kv_proj.weight],decode,False
166,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,compressor,gate_proj,,,matmul,"[[B, d_model], [d_model, 2*n_kv*d_head]]","[2*n_kv*d_head, d_model]",1,"[[B, 2*n_kv*d_head]]",[158],4,self_attn,compressor,3,model.layers.4.self_attn.compressor.gate_proj,aten.mm.default,[model.layers.4.self_attn.compressor.gate_proj.weight],decode,False
167,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,compressor,indexer,kv_proj,,matmul,"[[B, d_model], [d_model, d_head/2]]","[d_head/2, d_model]",1,"[[B, d_head/2]]",[158],4,self_attn,compressor,4,model.layers.4.self_attn.compressor.indexer.kv_proj,aten.mm.default,[model.layers.4.self_attn.compressor.indexer.kv_proj.weight],decode,False
168,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,compressor,indexer,gate_proj,,matmul,"[[B, d_model], [d_model, d_head/2]]","[d_head/2, d_model]",1,"[[B, d_head/2]]",[158],4,self_attn,compressor,4,model.layers.4.self_attn.compressor.indexer.gate_proj,aten.mm.default,[model.layers.4.self_attn.compressor.indexer.gate_proj.weight],decode,False
169,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,compressor,indexer,q_b_proj,,matmul,"[[B, c_q], [c_q, n_h*d_rope]]","[n_h*d_rope, c_q]",1,"[[B, n_h*d_rope]]",[160],4,self_attn,compressor,4,model.layers.4.self_attn.compressor.indexer.q_b_proj,aten.mm.default,[model.layers.4.self_attn.compressor.indexer.q_b_proj.weight],decode,False
170,MLA+MoE,29,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60",self_attn,compressor,indexer,scorer,,batched_matmul,"[[B, d_rope, c_I], [B, c_I, d_head]]",,,"[[B, d_rope, d_head]]",[169],4,self_attn,compressor,4,model.layers.4.self_attn.compressor.indexer.scorer,aten.bmm.default,[],decode,False
