op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
3927,self_attn,kv_norm,,,,pow,"[[B, 1, d_head]]",,,"[[B, 1, d_head]]",[3926],6,self_attn,kv_norm,2,model.layers.6.self_attn.kv_norm,aten.pow.Tensor_Scalar,[],decode,False
3928,self_attn,kv_norm,,,,mean,"[[B, 1, d_head]]",,,"[[B, 1, 1]]",[3927],6,self_attn,kv_norm,2,model.layers.6.self_attn.kv_norm,aten.mean.dim,[],decode,False
3929,self_attn,kv_norm,,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3928],6,self_attn,kv_norm,2,model.layers.6.self_attn.kv_norm,aten.add.Tensor,[],decode,False
3930,self_attn,kv_norm,,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3929],6,self_attn,kv_norm,2,model.layers.6.self_attn.kv_norm,aten.rsqrt.default,[],decode,False
3931,self_attn,kv_norm,,,,elementwise_mul,"[[B, 1, d_head], [B, 1, 1]]",,,"[[B, 1, d_head]]","[3926, 3930]",6,self_attn,kv_norm,2,model.layers.6.self_attn.kv_norm,aten.mul.Tensor,[],decode,False
3932,self_attn,kv_norm,,,,_to_copy,"[[B, 1, d_head]]",,,"[[B, 1, d_head]]",[3931],6,self_attn,kv_norm,2,model.layers.6.self_attn.kv_norm,aten._to_copy.default,[],decode,True
3933,self_attn,kv_norm,,,,elementwise_mul,"[[d_head], [B, 1, d_head]]",,,"[[B, 1, d_head]]",[3932],6,self_attn,kv_norm,2,model.layers.6.self_attn.kv_norm,aten.mul.Tensor,[model.layers.6.self_attn.kv_norm.weight],decode,False
3934,self_attn,,,,,view,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[3933],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
3935,self_attn,,,,,transpose,"[[B, 1, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[3934],6,self_attn,,1,model.layers.6.self_attn,aten.transpose.int,[],decode,True
3936,self_attn,,,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2, 1]]",[65],6,self_attn,,1,model.layers.6.self_attn,aten.unsqueeze.default,[],decode,True
3937,self_attn,,,,,expand,"[[B, 1, d_rope/2, 1]]",,,"[[B, 1, d_rope/2, 2]]",[3936],6,self_attn,,1,model.layers.6.self_attn,aten.expand.default,[],decode,True
3938,self_attn,,,,,clone,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope/2, 2]]",[3937],6,self_attn,,1,model.layers.6.self_attn,aten.clone.default,[],decode,True
3939,self_attn,,,,,view,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope]]",[3938],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
3940,self_attn,,,,,unsqueeze,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[3939],6,self_attn,,1,model.layers.6.self_attn,aten.unsqueeze.default,[],decode,True
3941,self_attn,,,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2, 1]]",[66],6,self_attn,,1,model.layers.6.self_attn,aten.unsqueeze.default,[],decode,True
3942,self_attn,,,,,expand,"[[B, 1, d_rope/2, 1]]",,,"[[B, 1, d_rope/2, 2]]",[3941],6,self_attn,,1,model.layers.6.self_attn,aten.expand.default,[],decode,True
3943,self_attn,,,,,clone,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope/2, 2]]",[3942],6,self_attn,,1,model.layers.6.self_attn,aten.clone.default,[],decode,True
3944,self_attn,,,,,view,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope]]",[3943],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
3945,self_attn,,,,,unsqueeze,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[3944],6,self_attn,,1,model.layers.6.self_attn,aten.unsqueeze.default,[],decode,True
3946,self_attn,,,,,slice,"[[B, 1, 1, d_head]]",,,"[[B, 1, 1, d_head-d_rope]]",[3935],6,self_attn,,1,model.layers.6.self_attn,aten.slice.Tensor,[],decode,True
3947,self_attn,,,,,slice,"[[B, 1, 1, d_head]]",,,"[[B, 1, 1, d_rope]]",[3935],6,self_attn,,1,model.layers.6.self_attn,aten.slice.Tensor,[],decode,True
3948,self_attn,,,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[3947],6,self_attn,,1,model.layers.6.self_attn,aten._to_copy.default,[],decode,True
3949,self_attn,,,,,elementwise_mul,"[[B, 1, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]","[3940, 3948]",6,self_attn,,1,model.layers.6.self_attn,aten.mul.Tensor,[],decode,False
3950,self_attn,,,,,slice,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope/2]]",[3947],6,self_attn,,1,model.layers.6.self_attn,aten.slice.Tensor,[],decode,True
3951,self_attn,,,,,slice,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope/2]]",[3947],6,self_attn,,1,model.layers.6.self_attn,aten.slice.Tensor,[],decode,True
3952,self_attn,,,,,neg,"[[B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]",[3951],6,self_attn,,1,model.layers.6.self_attn,aten.neg.default,[],decode,False
3953,self_attn,,,,,stack,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2, 2]]","[3950, 3952]",6,self_attn,,1,model.layers.6.self_attn,aten.stack.default,[],decode,True
3954,self_attn,,,,,view,"[[B, 1, 1, d_rope/2, 2]]",,,"[[B, 1, 1, d_rope]]",[3953],6,self_attn,,1,model.layers.6.self_attn,aten.view.default,[],decode,True
3955,self_attn,,,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[3954],6,self_attn,,1,model.layers.6.self_attn,aten._to_copy.default,[],decode,True
3956,self_attn,,,,,elementwise_mul,"[[B, 1, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]","[3945, 3955]",6,self_attn,,1,model.layers.6.self_attn,aten.mul.Tensor,[],decode,False
3957,self_attn,,,,,elementwise_add,"[[B, 1, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]","[3949, 3956]",6,self_attn,,1,model.layers.6.self_attn,aten.add.Tensor,[],decode,False
3958,self_attn,,,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[3957],6,self_attn,,1,model.layers.6.self_attn,aten._to_copy.default,[],decode,True
3959,self_attn,,,,,concat,"[[B, 1, 1, d_head-d_rope], [B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_head]]","[3946, 3958]",6,self_attn,,1,model.layers.6.self_attn,aten.cat.default,[],decode,False
3960,self_attn,,,,,concat,"[[B, 1, w_local-1, d_head], [B, 1, 1, d_head]]",,,"[[B, 1, w_local, d_head]]",[3959],6,self_attn,,1,model.layers.6.self_attn,aten.cat.default,[],decode,False
3961,self_attn,,,,,slice,"[[B, 1, w_local, d_head]]",,,"[[B, 1, w_local-1, d_head]]",[3960],6,self_attn,,1,model.layers.6.self_attn,aten.slice.Tensor,[],decode,True
3962,self_attn,compressor,kv_proj,,,t,"[[c_q, d_model]]","[c_q, d_model]",0,"[[d_model, c_q]]",[],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.kv_proj,aten.t.default,[model.layers.6.self_attn.compressor.kv_proj.weight],decode,True
3963,self_attn,compressor,kv_proj,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3872],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.kv_proj,aten.view.default,[],decode,True
3964,self_attn,compressor,kv_proj,,,matmul,"[[B, d_model], [d_model, c_q]]","[c_q, d_model]",1,"[[B, c_q]]","[3962, 3963]",6,self_attn,compressor,3,model.layers.6.self_attn.compressor.kv_proj,aten.mm.default,[model.layers.6.self_attn.compressor.kv_proj.weight],decode,False
3965,self_attn,compressor,kv_proj,,,_unsafe_view,"[[B, c_q]]",,,"[[B, 1, c_q]]",[3964],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.kv_proj,aten._unsafe_view.default,[],decode,True
3966,self_attn,compressor,gate_proj,,,t,"[[c_q, d_model]]","[c_q, d_model]",0,"[[d_model, c_q]]",[],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.gate_proj,aten.t.default,[model.layers.6.self_attn.compressor.gate_proj.weight],decode,True
3967,self_attn,compressor,gate_proj,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3872],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.gate_proj,aten.view.default,[],decode,True
3968,self_attn,compressor,gate_proj,,,matmul,"[[B, d_model], [d_model, c_q]]","[c_q, d_model]",1,"[[B, c_q]]","[3966, 3967]",6,self_attn,compressor,3,model.layers.6.self_attn.compressor.gate_proj,aten.mm.default,[model.layers.6.self_attn.compressor.gate_proj.weight],decode,False
3969,self_attn,compressor,gate_proj,,,_unsafe_view,"[[B, c_q]]",,,"[[B, 1, c_q]]",[3968],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.gate_proj,aten._unsafe_view.default,[],decode,True
3970,self_attn,compressor,,,,alias,"[[B, 1, c_q]]",,,"[[B, 1, c_q]]",[3965],6,self_attn,compressor,2,model.layers.6.self_attn.compressor,aten.alias.default,[],decode,True
3971,self_attn,compressor,,,,alias,"[[B, 1, c_q]]",,,"[[B, 1, c_q]]",[3969],6,self_attn,compressor,2,model.layers.6.self_attn.compressor,aten.alias.default,[],decode,True
3972,self_attn,compressor,,,,slice,"[[B, 1, c_q]]",,,"[[B, 0, c_q]]",[3965],6,self_attn,compressor,2,model.layers.6.self_attn.compressor,aten.slice.Tensor,[],decode,True
3973,self_attn,compressor,,,,slice,"[[B, 1, c_q]]",,,"[[B, 0, c_q]]",[3969],6,self_attn,compressor,2,model.layers.6.self_attn.compressor,aten.slice.Tensor,[],decode,True
3974,self_attn,compressor,,,,new_zeros,"[[B, 0, c_q]]",,,"[[B, 0, d_head]]",[3972],6,self_attn,compressor,2,model.layers.6.self_attn.compressor,aten.new_zeros.default,[],decode,True
3975,self_attn,compressor,,,,unsqueeze,"[[B, T/m_csa, d_head]]",,,"[[B, 1, T/m_csa, d_head]]",[],6,self_attn,compressor,2,model.layers.6.self_attn.compressor,aten.unsqueeze.default,[],decode,True
3976,self_attn,compressor,indexer,kv_proj,,t,"[[2*c_I, d_model]]","[2*c_I, d_model]",0,"[[d_model, 2*c_I]]",[],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.kv_proj,aten.t.default,[model.layers.6.self_attn.compressor.indexer.kv_proj.weight],decode,True
3977,self_attn,compressor,indexer,kv_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3872],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.kv_proj,aten.view.default,[],decode,True
3978,self_attn,compressor,indexer,kv_proj,,matmul,"[[B, d_model], [d_model, 2*c_I]]","[2*c_I, d_model]",1,"[[B, 2*c_I]]","[3976, 3977]",6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.kv_proj,aten.mm.default,[model.layers.6.self_attn.compressor.indexer.kv_proj.weight],decode,False
3979,self_attn,compressor,indexer,kv_proj,,_unsafe_view,"[[B, 2*c_I]]",,,"[[B, 1, 2*c_I]]",[3978],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.kv_proj,aten._unsafe_view.default,[],decode,True
3980,self_attn,compressor,indexer,gate_proj,,t,"[[2*c_I, d_model]]","[2*c_I, d_model]",0,"[[d_model, 2*c_I]]",[],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.gate_proj,aten.t.default,[model.layers.6.self_attn.compressor.indexer.gate_proj.weight],decode,True
3981,self_attn,compressor,indexer,gate_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3872],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.gate_proj,aten.view.default,[],decode,True
3982,self_attn,compressor,indexer,gate_proj,,matmul,"[[B, d_model], [d_model, 2*c_I]]","[2*c_I, d_model]",1,"[[B, 2*c_I]]","[3980, 3981]",6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.gate_proj,aten.mm.default,[model.layers.6.self_attn.compressor.indexer.gate_proj.weight],decode,False
3983,self_attn,compressor,indexer,gate_proj,,_unsafe_view,"[[B, 2*c_I]]",,,"[[B, 1, 2*c_I]]",[3982],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.gate_proj,aten._unsafe_view.default,[],decode,True
3984,self_attn,compressor,indexer,,,alias,"[[B, 1, 2*c_I]]",,,"[[B, 1, 2*c_I]]",[3979],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.alias.default,[],decode,True
3985,self_attn,compressor,indexer,,,alias,"[[B, 1, 2*c_I]]",,,"[[B, 1, 2*c_I]]",[3983],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.alias.default,[],decode,True
3986,self_attn,compressor,indexer,,,slice,"[[B, 1, 2*c_I]]",,,"[[B, 0, 2*c_I]]",[3979],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
3987,self_attn,compressor,indexer,,,slice,"[[B, 1, 2*c_I]]",,,"[[B, 0, 2*c_I]]",[3983],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
3988,self_attn,compressor,indexer,,,new_zeros,"[[B, 0, 2*c_I]]",,,"[[B, 0, c_I]]",[3986],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.new_zeros.default,[],decode,True
3989,self_attn,compressor,indexer,rotary_emb,,unsqueeze,[[d_rope/2]],,,"[[B, d_rope/2]]",[],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[model.layers.6.self_attn.compressor.indexer.rotary_emb.compress_inv_freq],decode,True
3990,self_attn,compressor,indexer,rotary_emb,,unsqueeze,"[[B, d_rope/2]]",,,"[[B, d_rope/2, 1]]",[3989],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[],decode,True
3991,self_attn,compressor,indexer,rotary_emb,,expand,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[3990],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.expand.default,[],decode,True
3992,self_attn,compressor,indexer,rotary_emb,,unsqueeze,"[[B, 1]]",,,"[[B, 1, 1]]",[],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.unsqueeze.default,[],decode,True
3993,self_attn,compressor,indexer,rotary_emb,,_to_copy,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3992],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten._to_copy.default,[],decode,True
3994,self_attn,compressor,indexer,rotary_emb,,expand,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[3991],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.expand.default,[],decode,True
3995,self_attn,compressor,indexer,rotary_emb,,view,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[3994],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.view.default,[],decode,True
3996,self_attn,compressor,indexer,rotary_emb,,expand,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3993],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.expand.default,[],decode,True
3997,self_attn,compressor,indexer,rotary_emb,,view,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3996],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.view.default,[],decode,True
3998,self_attn,compressor,indexer,rotary_emb,,batched_matmul,"[[B, d_rope/2, 1], [B, 1, 1]]",,,"[[B, d_rope/2, 1]]","[3995, 3997]",6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.bmm.default,[],decode,False
3999,self_attn,compressor,indexer,rotary_emb,,_unsafe_view,"[[B, d_rope/2, 1]]",,,"[[B, d_rope/2, 1]]",[3998],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten._unsafe_view.default,[],decode,True
4000,self_attn,compressor,indexer,rotary_emb,,transpose,"[[B, d_rope/2, 1]]",,,"[[B, 1, d_rope/2]]",[3999],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.transpose.int,[],decode,True
4001,self_attn,compressor,indexer,rotary_emb,,cos,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[4000],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.cos.default,[],decode,False
4002,self_attn,compressor,indexer,rotary_emb,,elementwise_mul,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[4001],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.mul.Tensor,[],decode,False
4003,self_attn,compressor,indexer,rotary_emb,,sin,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[4000],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.sin.default,[],decode,False
4004,self_attn,compressor,indexer,rotary_emb,,elementwise_mul,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[4003],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten.mul.Tensor,[],decode,False
4005,self_attn,compressor,indexer,rotary_emb,,_to_copy,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[4002],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten._to_copy.default,[],decode,True
4006,self_attn,compressor,indexer,rotary_emb,,_to_copy,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2]]",[4004],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.rotary_emb,aten._to_copy.default,[],decode,True
4007,self_attn,compressor,indexer,q_b_proj,,t,"[[n_h_I*c_I, c_q]]","[n_h_I*c_I, c_q]",0,"[[c_q, n_h_I*c_I]]",[],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.q_b_proj,aten.t.default,[model.layers.6.self_attn.compressor.indexer.q_b_proj.weight],decode,True
4008,self_attn,compressor,indexer,q_b_proj,,view,"[[B, 1, c_q]]",,,"[[B, c_q]]",[3884],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.q_b_proj,aten.view.default,[],decode,True
4009,self_attn,compressor,indexer,q_b_proj,,matmul,"[[B, c_q], [c_q, n_h_I*c_I]]","[n_h_I*c_I, c_q]",1,"[[B, n_h_I*c_I]]","[4007, 4008]",6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.q_b_proj,aten.mm.default,[model.layers.6.self_attn.compressor.indexer.q_b_proj.weight],decode,False
4010,self_attn,compressor,indexer,q_b_proj,,_unsafe_view,"[[B, n_h_I*c_I]]",,,"[[B, 1, n_h_I*c_I]]",[4009],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.q_b_proj,aten._unsafe_view.default,[],decode,True
4011,self_attn,compressor,indexer,,,view,"[[B, 1, n_h_I*c_I]]",,,"[[B, 1, n_h_I, c_I]]",[4010],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.view.default,[],decode,True
4012,self_attn,compressor,indexer,,,transpose,"[[B, 1, n_h_I, c_I]]",,,"[[B, n_h_I, 1, c_I]]",[4011],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.transpose.int,[],decode,True
4013,self_attn,compressor,indexer,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2, 1]]",[4005],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.unsqueeze.default,[],decode,True
4014,self_attn,compressor,indexer,,,expand,"[[B, 1, d_rope/2, 1]]",,,"[[B, 1, d_rope/2, 2]]",[4013],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.expand.default,[],decode,True
4015,self_attn,compressor,indexer,,,clone,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope/2, 2]]",[4014],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.clone.default,[],decode,True
4016,self_attn,compressor,indexer,,,view,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope]]",[4015],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.view.default,[],decode,True
4017,self_attn,compressor,indexer,,,unsqueeze,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[4016],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.unsqueeze.default,[],decode,True
4018,self_attn,compressor,indexer,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, d_rope/2, 1]]",[4006],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.unsqueeze.default,[],decode,True
4019,self_attn,compressor,indexer,,,expand,"[[B, 1, d_rope/2, 1]]",,,"[[B, 1, d_rope/2, 2]]",[4018],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.expand.default,[],decode,True
4020,self_attn,compressor,indexer,,,clone,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope/2, 2]]",[4019],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.clone.default,[],decode,True
4021,self_attn,compressor,indexer,,,view,"[[B, 1, d_rope/2, 2]]",,,"[[B, 1, d_rope]]",[4020],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.view.default,[],decode,True
4022,self_attn,compressor,indexer,,,unsqueeze,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[4021],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.unsqueeze.default,[],decode,True
4023,self_attn,compressor,indexer,,,slice,"[[B, n_h_I, 1, c_I]]",,,"[[B, n_h_I, 1, c_I-d_rope]]",[4012],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
4024,self_attn,compressor,indexer,,,slice,"[[B, n_h_I, 1, c_I]]",,,"[[B, n_h_I, 1, d_rope]]",[4012],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
4025,self_attn,compressor,indexer,,,_to_copy,"[[B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]",[4024],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten._to_copy.default,[],decode,True
4026,self_attn,compressor,indexer,,,elementwise_mul,"[[B, n_h_I, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]","[4017, 4025]",6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.mul.Tensor,[],decode,False
4027,self_attn,compressor,indexer,,,slice,"[[B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope/2]]",[4024],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
4028,self_attn,compressor,indexer,,,slice,"[[B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope/2]]",[4024],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.slice.Tensor,[],decode,True
4029,self_attn,compressor,indexer,,,neg,"[[B, n_h_I, 1, d_rope/2]]",,,"[[B, n_h_I, 1, d_rope/2]]",[4028],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.neg.default,[],decode,False
4030,self_attn,compressor,indexer,,,stack,"[[B, n_h_I, 1, d_rope/2], [B, n_h_I, 1, d_rope/2]]",,,"[[B, n_h_I, 1, d_rope/2, 2]]","[4027, 4029]",6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.stack.default,[],decode,True
4031,self_attn,compressor,indexer,,,view,"[[B, n_h_I, 1, d_rope/2, 2]]",,,"[[B, n_h_I, 1, d_rope]]",[4030],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.view.default,[],decode,True
4032,self_attn,compressor,indexer,,,_to_copy,"[[B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]",[4031],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten._to_copy.default,[],decode,True
4033,self_attn,compressor,indexer,,,elementwise_mul,"[[B, n_h_I, 1, d_rope], [B, 1, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]","[4022, 4032]",6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.mul.Tensor,[],decode,False
4034,self_attn,compressor,indexer,,,elementwise_add,"[[B, n_h_I, 1, d_rope], [B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]","[4026, 4033]",6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.add.Tensor,[],decode,False
4035,self_attn,compressor,indexer,,,_to_copy,"[[B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, d_rope]]",[4034],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten._to_copy.default,[],decode,True
4036,self_attn,compressor,indexer,,,concat,"[[B, n_h_I, 1, c_I-d_rope], [B, n_h_I, 1, d_rope]]",,,"[[B, n_h_I, 1, c_I]]","[4023, 4035]",6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.cat.default,[],decode,False
4037,self_attn,compressor,indexer,,,transpose,"[[B, n_h_I, 1, c_I]]",,,"[[B, 1, n_h_I, c_I]]",[4036],6,self_attn,compressor,3,model.layers.6.self_attn.compressor.indexer,aten.transpose.int,[],decode,True
4038,self_attn,compressor,indexer,scorer,,_to_copy,"[[B, 1, n_h_I, c_I]]",,,"[[B, 1, n_h_I, c_I]]",[4037],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.scorer,aten._to_copy.default,[],decode,True
4039,self_attn,compressor,indexer,scorer,,transpose,"[[B, T/m_csa, c_I]]",,,"[[B, c_I, T/m_csa]]",[],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.scorer,aten.transpose.int,[],decode,True
4040,self_attn,compressor,indexer,scorer,,_to_copy,"[[B, c_I, T/m_csa]]",,,"[[B, c_I, T/m_csa]]",[4039],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.scorer,aten._to_copy.default,[],decode,True
4041,self_attn,compressor,indexer,scorer,,unsqueeze,"[[B, c_I, T/m_csa]]",,,"[[B, 1, c_I, T/m_csa]]",[4040],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.scorer,aten.unsqueeze.default,[],decode,True
4042,self_attn,compressor,indexer,scorer,,expand,"[[B, 1, n_h_I, c_I]]",,,"[[B, 1, n_h_I, c_I]]",[4038],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.scorer,aten.expand.default,[],decode,True
4043,self_attn,compressor,indexer,scorer,,view,"[[B, 1, n_h_I, c_I]]",,,"[[B, n_h_I, c_I]]",[4042],6,self_attn,compressor,4,model.layers.6.self_attn.compressor.indexer.scorer,aten.view.default,[],decode,True
