op_id,block_type,repeat,layers,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
87,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[10, 11, 13, 20, 21, 23, 30, 31, 33, 40, 41, 43, 50, 51, 53, 60, 61, 63, 70, 71, 73, 80, 81, 82, 83]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
88,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[82, 86]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
89,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
90,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
91,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
92,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[2],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
93,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[3, 4]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
94,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[86, 90]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
95,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[3, 91]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
96,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[94, 95]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
97,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[10, 11, 13, 20, 21, 23, 30, 31, 33, 40, 41, 43, 50, 51, 53, 60, 61, 63, 70, 71, 73, 80, 81, 83, 90, 91, 92, 93]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
98,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[92, 96]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
99,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
100,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
101,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
102,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[2],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
103,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[3, 4]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
104,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[96, 100]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
105,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[3, 101]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
106,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[104, 105]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
107,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[10, 11, 13, 20, 21, 23, 30, 31, 33, 40, 41, 43, 50, 51, 53, 60, 61, 63, 70, 71, 73, 80, 81, 83, 90, 91, 93, 100, 101, 102, 103]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
108,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[102, 106]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
109,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
110,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
111,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
112,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[2],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
113,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[3, 4]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
114,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[106, 110]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
115,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[3, 111]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
116,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[114, 115]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
117,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[10, 11, 13, 20, 21, 23, 30, 31, 33, 40, 41, 43, 50, 51, 53, 60, 61, 63, 70, 71, 73, 80, 81, 83, 90, 91, 93, 100, 101, 103, 110, 111, 112, 113]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
118,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[112, 116]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
119,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
120,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
121,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
122,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[2],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
123,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[3, 4]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
124,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[116, 120]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
125,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[3, 121]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
126,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[124, 125]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
127,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[10, 11, 13, 20, 21, 23, 30, 31, 33, 40, 41, 43, 50, 51, 53, 60, 61, 63, 70, 71, 73, 80, 81, 83, 90, 91, 93, 100, 101, 103, 110, 111, 113, 120, 121, 122, 123]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
128,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[122, 126]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
129,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
130,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
131,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
132,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[2],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
133,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[3, 4]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
134,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[126, 130]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
135,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[3, 131]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
136,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[134, 135]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
137,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[10, 11, 13, 20, 21, 23, 30, 31, 33, 40, 41, 43, 50, 51, 53, 60, 61, 63, 70, 71, 73, 80, 81, 83, 90, 91, 93, 100, 101, 103, 110, 111, 113, 120, 121, 123, 130, 131, 132, 133]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
138,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[132, 136]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
139,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
140,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
141,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
142,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[2],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
143,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[3, 4]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
144,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[136, 140]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
145,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[3, 141]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
146,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[144, 145]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
147,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[10, 11, 13, 20, 21, 23, 30, 31, 33, 40, 41, 43, 50, 51, 53, 60, 61, 63, 70, 71, 73, 80, 81, 83, 90, 91, 93, 100, 101, 103, 110, 111, 113, 120, 121, 123, 130, 131, 133, 140, 141, 142, 143]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
148,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[142, 146]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
149,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
150,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
151,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
152,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[2],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
153,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[3, 4]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
154,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[146, 150]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
155,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[3, 151]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
156,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[154, 155]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
157,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[10, 11, 13, 20, 21, 23, 30, 31, 33, 40, 41, 43, 50, 51, 53, 60, 61, 63, 70, 71, 73, 80, 81, 83, 90, 91, 93, 100, 101, 103, 110, 111, 113, 120, 121, 123, 130, 131, 133, 140, 141, 143, 150, 151, 152, 153]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
158,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[152, 156]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
159,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
160,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
161,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
162,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[2],0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
163,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[3, 4]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
164,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[156, 160]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
165,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[3, 161]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
166,xLSTM,1,0,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[164, 165]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
167,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[10, 11, 13, 20, 21, 23, 30, 31, 33, 40, 41, 43, 50, 51, 53, 60, 61, 63, 70, 71, 73, 80, 81, 83, 90, 91, 93, 100, 101, 103, 110, 111, 113, 120, 121, 123, 130, 131, 133, 140, 141, 143, 150, 151, 153, 160, 161, 162, 163]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
168,xLSTM,1,0,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[162, 166]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
169,xLSTM,1,0,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[7, 9]",0,mlstm_layer,mlstm_backend,2,backbone.blocks.0.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
