op_id,block_type,repeat,layers,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
82,attn+FFN,1,11,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, d_conv/2, d_conv/2]]",,,"[[B, d_head_ssm, d_conv/2, d_conv/2]]","[76, 79]",11,mamba_decoder,mamba,2,model.layers.11.mamba_decoder.mamba,aten.exp.default,[],prefill,False
83,attn+FFN,1,11,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk]]","[76, 79]",11,mamba_decoder,mamba,2,model.layers.11.mamba_decoder.mamba,aten.exp.default,[],prefill,False
84,attn+FFN,1,11,mamba_decoder,mamba,norm,,,rmsnorm,"[[B, T, d_inner]]",[d_inner],-1,"[[B, T, d_inner]]","[76, 78, 80, 81, 82, 83]",11,mamba_decoder,mamba,3,model.layers.11.mamba_decoder.mamba.norm,silu+mul+view+pow+mean+add+rsqrt+mul+view+mul,[model.layers.11.mamba_decoder.mamba.norm.weight],prefill,False
85,attn+FFN,1,11,mamba_decoder,mamba,out_proj,,,matmul,"[[T, d_inner], [d_inner, d_model]]","[d_model, d_inner]",1,"[[T, d_model]]",[84],11,mamba_decoder,mamba,3,model.layers.11.mamba_decoder.mamba.out_proj,aten.mm.default,[model.layers.11.mamba_decoder.mamba.out_proj.weight],prefill,False
86,attn+FFN,1,11,mamba_decoder,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[12, 85]",11,mamba_decoder,,1,model.layers.11.mamba_decoder,aten.add.Tensor,[],prefill,False
87,attn+FFN,1,17,shared_transformer,,,,,concat,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_attn]]","[0, 12]",17,shared_transformer,,1,model.layers.17.shared_transformer,aten.cat.default,[],prefill,False
88,attn+FFN,1,17,shared_transformer,input_layernorm,,,,rmsnorm,"[[B, T, d_attn]]",[d_attn],-1,"[[B, T, d_attn]]",[87],17,shared_transformer,input_layernorm,2,model.layers.17.shared_transformer.input_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.5.shared_transformer.input_layernorm.weight],prefill,False
89,attn+FFN,1,17,shared_transformer,self_attn,q_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[88],17,shared_transformer,self_attn,3,model.layers.17.shared_transformer.self_attn.q_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.q_proj.weight],prefill,False
90,attn+FFN,1,17,shared_transformer,self_attn,k_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[88],17,shared_transformer,self_attn,3,model.layers.17.shared_transformer.self_attn.k_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.k_proj.weight],prefill,False
91,attn+FFN,1,17,shared_transformer,self_attn,v_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[88],17,shared_transformer,self_attn,3,model.layers.17.shared_transformer.self_attn.v_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.v_proj.weight],prefill,False
92,attn+FFN,1,17,shared_transformer,self_attn,linear_q_adapter_list,2,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[88],17,shared_transformer,self_attn,5,model.layers.17.shared_transformer.self_attn.linear_q_adapter_list.2.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.2.0.weight],prefill,False
93,attn+FFN,1,17,shared_transformer,self_attn,linear_q_adapter_list,2,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[92],17,shared_transformer,self_attn,5,model.layers.17.shared_transformer.self_attn.linear_q_adapter_list.2.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.2.1.weight],prefill,False
94,attn+FFN,1,17,shared_transformer,self_attn,linear_k_adapter_list,2,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[88],17,shared_transformer,self_attn,5,model.layers.17.shared_transformer.self_attn.linear_k_adapter_list.2.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.2.0.weight],prefill,False
95,attn+FFN,1,17,shared_transformer,self_attn,linear_k_adapter_list,2,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[94],17,shared_transformer,self_attn,5,model.layers.17.shared_transformer.self_attn.linear_k_adapter_list.2.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.2.1.weight],prefill,False
96,attn+FFN,1,17,shared_transformer,self_attn,linear_v_adapter_list,2,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[88],17,shared_transformer,self_attn,5,model.layers.17.shared_transformer.self_attn.linear_v_adapter_list.2.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.2.0.weight],prefill,False
97,attn+FFN,1,17,shared_transformer,self_attn,linear_v_adapter_list,2,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[96],17,shared_transformer,self_attn,5,model.layers.17.shared_transformer.self_attn.linear_v_adapter_list.2.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.2.1.weight],prefill,False
98,attn+FFN,1,17,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, d_head], [n_h, d_head, T]]",,,"[[n_h, T, T]]","[89, 90, 93, 95]",17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
99,attn+FFN,1,17,shared_transformer,self_attn,,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[98],17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten._safe_softmax.default,[],prefill,False
100,attn+FFN,1,17,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, T], [n_h, T, d_head]]",,,"[[n_h, T, d_head]]","[91, 97, 99]",17,shared_transformer,self_attn,2,model.layers.17.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
101,attn+FFN,1,17,shared_transformer,self_attn,o_proj,,,matmul,"[[T, d_attn], [d_attn, d_model]]","[d_model, d_attn]",1,"[[T, d_model]]",[100],17,shared_transformer,self_attn,3,model.layers.17.shared_transformer.self_attn.o_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.o_proj.weight],prefill,False
102,attn+FFN,1,17,shared_transformer,pre_ff_layernorm,,,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[101],17,shared_transformer,pre_ff_layernorm,2,model.layers.17.shared_transformer.pre_ff_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.5.shared_transformer.pre_ff_layernorm.weight],prefill,False
103,attn+FFN,1,17,shared_transformer,feed_forward,gate_up_proj,,,matmul,"[[T, d_model], [d_model, 2*d_ff]]","[2*d_ff, d_model]",1,"[[T, 2*d_ff]]",[102],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.gate_up_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj.weight],prefill,False
104,attn+FFN,1,17,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,0,matmul,"[[T, d_model], [d_model, r_lora]]","[r_lora, d_model]",1,"[[T, r_lora]]",[102],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.0.weight],prefill,False
105,attn+FFN,1,17,shared_transformer,feed_forward,gate_up_proj_adapter_list,2,1,matmul,"[[T, r_lora], [r_lora, 2*d_ff]]","[2*d_ff, r_lora]",1,"[[T, 2*d_ff]]",[104],17,shared_transformer,feed_forward,5,model.layers.17.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.2.1.weight],prefill,False
106,attn+FFN,1,17,shared_transformer,feed_forward,,,,elementwise_add,"[[B, T, 2*d_ff], [B, T, 2*d_ff]]",,,"[[B, T, 2*d_ff]]","[103, 105]",17,shared_transformer,feed_forward,2,model.layers.17.shared_transformer.feed_forward,aten.add.Tensor,[],prefill,False
107,attn+FFN,1,17,shared_transformer,feed_forward,act_fn,,,gelu,"[[B, T, d_ff]]",,,"[[B, T, d_ff]]",[106],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.act_fn,aten.gelu.default,[],prefill,False
108,attn+FFN,1,17,shared_transformer,feed_forward,,,,elementwise_mul,"[[B, T, d_ff], [B, T, d_ff]]",,,"[[B, T, d_ff]]","[106, 107]",17,shared_transformer,feed_forward,2,model.layers.17.shared_transformer.feed_forward,aten.mul.Tensor,[],prefill,False
109,attn+FFN,1,17,shared_transformer,feed_forward,down_proj,,,matmul,"[[T, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[T, d_model]]",[108],17,shared_transformer,feed_forward,3,model.layers.17.shared_transformer.feed_forward.down_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.down_proj.weight],prefill,False
110,attn+FFN,1,17,linear,,,,,matmul,"[[T, d_model], [d_model, d_model]]","[d_model, d_model]",1,"[[T, d_model]]",[109],17,linear,,1,model.layers.17.linear,aten.mm.default,[model.layers.17.linear.weight],prefill,False
111,attn+FFN,1,17,mamba_decoder,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[12, 110]",17,mamba_decoder,,1,model.layers.17.mamba_decoder,aten.add.Tensor,[],prefill,False
112,attn+FFN,1,17,mamba_decoder,input_layernorm,,,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[111],17,mamba_decoder,input_layernorm,2,model.layers.17.mamba_decoder.input_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.17.mamba_decoder.input_layernorm.weight],prefill,False
113,attn+FFN,1,17,mamba_decoder,mamba,in_proj,,,matmul,"[[T, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",1,"[[T, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[112],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.in_proj,aten.mm.default,[model.layers.17.mamba_decoder.mamba.in_proj.weight],prefill,False
114,attn+FFN,1,17,mamba_decoder,mamba,conv1d,,,conv1d,"[[B, d_inner+2*n_g*d_state, T], [d_inner+2*n_g*d_state, B, d_conv], [d_inner+2*n_g*d_state]]","[d_inner+2*n_g*d_state, 1, d_conv]",1,"[[B, d_inner+2*n_g*d_state, T+d_conv-1]]",[113],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.conv1d,aten.convolution.default,"[model.layers.17.mamba_decoder.mamba.conv1d.bias, model.layers.17.mamba_decoder.mamba.conv1d.weight]",prefill,False
115,attn+FFN,1,17,mamba_decoder,mamba,act,,,silu,"[[B, T, d_inner+2*n_g*d_state]]",,,"[[B, T, d_inner+2*n_g*d_state]]",[114],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.act,aten.silu.default,[],prefill,False
116,attn+FFN,1,17,mamba_decoder,mamba,,,,exp,[[d_head_ssm]],,,[[d_head_ssm]],[],17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.exp.default,[model.layers.17.mamba_decoder.mamba.A_log],prefill,False
117,attn+FFN,1,17,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk, d_chunk]]","[113, 116]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.exp.default,[],prefill,False
118,attn+FFN,1,17,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk]]","[113, 116]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.exp.default,[],prefill,False
119,attn+FFN,1,17,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, d_conv/2, d_conv/2]]",,,"[[B, d_head_ssm, d_conv/2, d_conv/2]]","[113, 116]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.exp.default,[],prefill,False
120,attn+FFN,1,17,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk]]","[113, 116]",17,mamba_decoder,mamba,2,model.layers.17.mamba_decoder.mamba,aten.exp.default,[],prefill,False
121,attn+FFN,1,17,mamba_decoder,mamba,norm,,,rmsnorm,"[[B, T, d_inner]]",[d_inner],-1,"[[B, T, d_inner]]","[113, 115, 117, 118, 119, 120]",17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.norm,silu+mul+view+pow+mean+add+rsqrt+mul+view+mul,[model.layers.17.mamba_decoder.mamba.norm.weight],prefill,False
122,attn+FFN,1,17,mamba_decoder,mamba,out_proj,,,matmul,"[[T, d_inner], [d_inner, d_model]]","[d_model, d_inner]",1,"[[T, d_model]]",[121],17,mamba_decoder,mamba,3,model.layers.17.mamba_decoder.mamba.out_proj,aten.mm.default,[model.layers.17.mamba_decoder.mamba.out_proj.weight],prefill,False
123,attn+FFN,1,17,mamba_decoder,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[12, 122]",17,mamba_decoder,,1,model.layers.17.mamba_decoder,aten.add.Tensor,[],prefill,False
124,attn+FFN,1,23,shared_transformer,,,,,concat,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_attn]]","[0, 12]",23,shared_transformer,,1,model.layers.23.shared_transformer,aten.cat.default,[],prefill,False
125,attn+FFN,1,23,shared_transformer,input_layernorm,,,,rmsnorm,"[[B, T, d_attn]]",[d_attn],-1,"[[B, T, d_attn]]",[124],23,shared_transformer,input_layernorm,2,model.layers.23.shared_transformer.input_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.5.shared_transformer.input_layernorm.weight],prefill,False
126,attn+FFN,1,23,shared_transformer,self_attn,q_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[125],23,shared_transformer,self_attn,3,model.layers.23.shared_transformer.self_attn.q_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.q_proj.weight],prefill,False
127,attn+FFN,1,23,shared_transformer,self_attn,k_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[125],23,shared_transformer,self_attn,3,model.layers.23.shared_transformer.self_attn.k_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.k_proj.weight],prefill,False
128,attn+FFN,1,23,shared_transformer,self_attn,v_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[125],23,shared_transformer,self_attn,3,model.layers.23.shared_transformer.self_attn.v_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.v_proj.weight],prefill,False
129,attn+FFN,1,23,shared_transformer,self_attn,linear_q_adapter_list,3,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[125],23,shared_transformer,self_attn,5,model.layers.23.shared_transformer.self_attn.linear_q_adapter_list.3.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.3.0.weight],prefill,False
130,attn+FFN,1,23,shared_transformer,self_attn,linear_q_adapter_list,3,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[129],23,shared_transformer,self_attn,5,model.layers.23.shared_transformer.self_attn.linear_q_adapter_list.3.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_q_adapter_list.3.1.weight],prefill,False
131,attn+FFN,1,23,shared_transformer,self_attn,linear_k_adapter_list,3,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[125],23,shared_transformer,self_attn,5,model.layers.23.shared_transformer.self_attn.linear_k_adapter_list.3.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.3.0.weight],prefill,False
132,attn+FFN,1,23,shared_transformer,self_attn,linear_k_adapter_list,3,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[131],23,shared_transformer,self_attn,5,model.layers.23.shared_transformer.self_attn.linear_k_adapter_list.3.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_k_adapter_list.3.1.weight],prefill,False
133,attn+FFN,1,23,shared_transformer,self_attn,linear_v_adapter_list,3,0,matmul,"[[T, d_attn], [d_attn, d_head]]","[d_head, d_attn]",1,"[[T, d_head]]",[125],23,shared_transformer,self_attn,5,model.layers.23.shared_transformer.self_attn.linear_v_adapter_list.3.0,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.3.0.weight],prefill,False
134,attn+FFN,1,23,shared_transformer,self_attn,linear_v_adapter_list,3,1,matmul,"[[T, d_head], [d_head, d_attn]]","[d_attn, d_head]",1,"[[T, d_attn]]",[133],23,shared_transformer,self_attn,5,model.layers.23.shared_transformer.self_attn.linear_v_adapter_list.3.1,aten.mm.default,[model.layers.5.shared_transformer.self_attn.linear_v_adapter_list.3.1.weight],prefill,False
135,attn+FFN,1,23,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, d_head], [n_h, d_head, T]]",,,"[[n_h, T, T]]","[126, 127, 130, 132]",23,shared_transformer,self_attn,2,model.layers.23.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
136,attn+FFN,1,23,shared_transformer,self_attn,,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[135],23,shared_transformer,self_attn,2,model.layers.23.shared_transformer.self_attn,aten._safe_softmax.default,[],prefill,False
137,attn+FFN,1,23,shared_transformer,self_attn,,,,batched_matmul,"[[n_h, T, T], [n_h, T, d_head]]",,,"[[n_h, T, d_head]]","[128, 134, 136]",23,shared_transformer,self_attn,2,model.layers.23.shared_transformer.self_attn,aten.bmm.default,[],prefill,False
138,attn+FFN,1,23,shared_transformer,self_attn,o_proj,,,matmul,"[[T, d_attn], [d_attn, d_model]]","[d_model, d_attn]",1,"[[T, d_model]]",[137],23,shared_transformer,self_attn,3,model.layers.23.shared_transformer.self_attn.o_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.o_proj.weight],prefill,False
139,attn+FFN,1,23,shared_transformer,pre_ff_layernorm,,,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[138],23,shared_transformer,pre_ff_layernorm,2,model.layers.23.shared_transformer.pre_ff_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.5.shared_transformer.pre_ff_layernorm.weight],prefill,False
140,attn+FFN,1,23,shared_transformer,feed_forward,gate_up_proj,,,matmul,"[[T, d_model], [d_model, 2*d_ff]]","[2*d_ff, d_model]",1,"[[T, 2*d_ff]]",[139],23,shared_transformer,feed_forward,3,model.layers.23.shared_transformer.feed_forward.gate_up_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj.weight],prefill,False
141,attn+FFN,1,23,shared_transformer,feed_forward,gate_up_proj_adapter_list,3,0,matmul,"[[T, d_model], [d_model, r_lora]]","[r_lora, d_model]",1,"[[T, r_lora]]",[139],23,shared_transformer,feed_forward,5,model.layers.23.shared_transformer.feed_forward.gate_up_proj_adapter_list.3.0,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.3.0.weight],prefill,False
142,attn+FFN,1,23,shared_transformer,feed_forward,gate_up_proj_adapter_list,3,1,matmul,"[[T, r_lora], [r_lora, 2*d_ff]]","[2*d_ff, r_lora]",1,"[[T, 2*d_ff]]",[141],23,shared_transformer,feed_forward,5,model.layers.23.shared_transformer.feed_forward.gate_up_proj_adapter_list.3.1,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.gate_up_proj_adapter_list.3.1.weight],prefill,False
143,attn+FFN,1,23,shared_transformer,feed_forward,,,,elementwise_add,"[[B, T, 2*d_ff], [B, T, 2*d_ff]]",,,"[[B, T, 2*d_ff]]","[140, 142]",23,shared_transformer,feed_forward,2,model.layers.23.shared_transformer.feed_forward,aten.add.Tensor,[],prefill,False
144,attn+FFN,1,23,shared_transformer,feed_forward,act_fn,,,gelu,"[[B, T, d_ff]]",,,"[[B, T, d_ff]]",[143],23,shared_transformer,feed_forward,3,model.layers.23.shared_transformer.feed_forward.act_fn,aten.gelu.default,[],prefill,False
145,attn+FFN,1,23,shared_transformer,feed_forward,,,,elementwise_mul,"[[B, T, d_ff], [B, T, d_ff]]",,,"[[B, T, d_ff]]","[143, 144]",23,shared_transformer,feed_forward,2,model.layers.23.shared_transformer.feed_forward,aten.mul.Tensor,[],prefill,False
146,attn+FFN,1,23,shared_transformer,feed_forward,down_proj,,,matmul,"[[T, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[T, d_model]]",[145],23,shared_transformer,feed_forward,3,model.layers.23.shared_transformer.feed_forward.down_proj,aten.mm.default,[model.layers.5.shared_transformer.feed_forward.down_proj.weight],prefill,False
147,attn+FFN,1,23,linear,,,,,matmul,"[[T, d_model], [d_model, d_model]]","[d_model, d_model]",1,"[[T, d_model]]",[146],23,linear,,1,model.layers.23.linear,aten.mm.default,[model.layers.23.linear.weight],prefill,False
148,attn+FFN,1,23,mamba_decoder,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[12, 147]",23,mamba_decoder,,1,model.layers.23.mamba_decoder,aten.add.Tensor,[],prefill,False
149,attn+FFN,1,23,mamba_decoder,input_layernorm,,,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[148],23,mamba_decoder,input_layernorm,2,model.layers.23.mamba_decoder.input_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.23.mamba_decoder.input_layernorm.weight],prefill,False
150,attn+FFN,1,23,mamba_decoder,mamba,in_proj,,,matmul,"[[T, d_model], [d_model, 2*d_inner+2*n_g*d_state+n_h_ssm]]","[2*d_inner+2*n_g*d_state+n_h_ssm, d_model]",1,"[[T, 2*d_inner+2*n_g*d_state+n_h_ssm]]",[149],23,mamba_decoder,mamba,3,model.layers.23.mamba_decoder.mamba.in_proj,aten.mm.default,[model.layers.23.mamba_decoder.mamba.in_proj.weight],prefill,False
151,attn+FFN,1,23,mamba_decoder,mamba,conv1d,,,conv1d,"[[B, d_inner+2*n_g*d_state, T], [d_inner+2*n_g*d_state, B, d_conv], [d_inner+2*n_g*d_state]]","[d_inner+2*n_g*d_state, 1, d_conv]",1,"[[B, d_inner+2*n_g*d_state, T+d_conv-1]]",[150],23,mamba_decoder,mamba,3,model.layers.23.mamba_decoder.mamba.conv1d,aten.convolution.default,"[model.layers.23.mamba_decoder.mamba.conv1d.bias, model.layers.23.mamba_decoder.mamba.conv1d.weight]",prefill,False
152,attn+FFN,1,23,mamba_decoder,mamba,act,,,silu,"[[B, T, d_inner+2*n_g*d_state]]",,,"[[B, T, d_inner+2*n_g*d_state]]",[151],23,mamba_decoder,mamba,3,model.layers.23.mamba_decoder.mamba.act,aten.silu.default,[],prefill,False
153,attn+FFN,1,23,mamba_decoder,mamba,,,,exp,[[d_head_ssm]],,,[[d_head_ssm]],[],23,mamba_decoder,mamba,2,model.layers.23.mamba_decoder.mamba,aten.exp.default,[model.layers.23.mamba_decoder.mamba.A_log],prefill,False
154,attn+FFN,1,23,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk, d_chunk]]","[150, 153]",23,mamba_decoder,mamba,2,model.layers.23.mamba_decoder.mamba,aten.exp.default,[],prefill,False
155,attn+FFN,1,23,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk]]","[150, 153]",23,mamba_decoder,mamba,2,model.layers.23.mamba_decoder.mamba,aten.exp.default,[],prefill,False
156,attn+FFN,1,23,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, d_conv/2, d_conv/2]]",,,"[[B, d_head_ssm, d_conv/2, d_conv/2]]","[150, 153]",23,mamba_decoder,mamba,2,model.layers.23.mamba_decoder.mamba,aten.exp.default,[],prefill,False
157,attn+FFN,1,23,mamba_decoder,mamba,,,,exp,"[[B, d_head_ssm, 1, d_chunk]]",,,"[[B, d_head_ssm, 1, d_chunk]]","[150, 153]",23,mamba_decoder,mamba,2,model.layers.23.mamba_decoder.mamba,aten.exp.default,[],prefill,False
158,attn+FFN,1,23,mamba_decoder,mamba,norm,,,rmsnorm,"[[B, T, d_inner]]",[d_inner],-1,"[[B, T, d_inner]]","[150, 152, 154, 155, 156, 157]",23,mamba_decoder,mamba,3,model.layers.23.mamba_decoder.mamba.norm,silu+mul+view+pow+mean+add+rsqrt+mul+view+mul,[model.layers.23.mamba_decoder.mamba.norm.weight],prefill,False
159,attn+FFN,1,23,mamba_decoder,mamba,out_proj,,,matmul,"[[T, d_inner], [d_inner, d_model]]","[d_model, d_inner]",1,"[[T, d_model]]",[158],23,mamba_decoder,mamba,3,model.layers.23.mamba_decoder.mamba.out_proj,aten.mm.default,[model.layers.23.mamba_decoder.mamba.out_proj.weight],prefill,False
160,attn+FFN,1,23,mamba_decoder,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[12, 159]",23,mamba_decoder,,1,model.layers.23.mamba_decoder,aten.add.Tensor,[],prefill,False
161,attn+FFN,1,29,shared_transformer,,,,,concat,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_attn]]","[0, 12]",29,shared_transformer,,1,model.layers.29.shared_transformer,aten.cat.default,[],prefill,False
162,attn+FFN,1,29,shared_transformer,input_layernorm,,,,rmsnorm,"[[B, T, d_attn]]",[d_attn],-1,"[[B, T, d_attn]]",[161],29,shared_transformer,input_layernorm,2,model.layers.29.shared_transformer.input_layernorm,pow+mean+add+rsqrt+mul+mul,[model.layers.5.shared_transformer.input_layernorm.weight],prefill,False
163,attn+FFN,1,29,shared_transformer,self_attn,q_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[162],29,shared_transformer,self_attn,3,model.layers.29.shared_transformer.self_attn.q_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.q_proj.weight],prefill,False
164,attn+FFN,1,29,shared_transformer,self_attn,k_proj,,,matmul,"[[T, n_h*d_head], [d_attn, n_h*d_head]]","[n_h*d_head, d_attn]",1,"[[T, n_h*d_head]]",[162],29,shared_transformer,self_attn,3,model.layers.29.shared_transformer.self_attn.k_proj,aten.mm.default,[model.layers.5.shared_transformer.self_attn.k_proj.weight],prefill,False
