op_id,block_type,repeat,layers,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
75,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,gate,,matmul,"[[T, d_model], [d_model, E]]","[E, d_model]",1,"[[T, E]]",[74],6,mlp,gate,2,model.layers.6.mlp.gate,aten.mm.default,[model.layers.6.mlp.gate.weight],prefill,False
76,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,gate,,sigmoid,"[[T, E]]",,,"[[T, E]]",[75],6,mlp,gate,2,model.layers.6.mlp.gate,aten.sigmoid.default,[],prefill,False
77,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,,grouped_matmul,"[[k*T, d_model], [E, d_model, 2*d_moe], [E]]","[E, 2*d_moe, d_model]",1,"[[k*T, 2*d_moe]]","[74, 76]",6,mlp,experts,2,model.layers.6.mlp.experts,aten._grouped_mm.default,[model.layers.6.mlp.experts.gate_up_proj],prefill,False
78,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,act_fn,silu,"[[k*T, d_moe]]",,,"[[k*T, d_moe]]",[77],6,mlp,experts,3,model.layers.6.mlp.experts.act_fn,aten.silu.default,[],prefill,False
79,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,,elementwise_mul,"[[k*T, d_moe], [k*T, d_moe]]",,,"[[k*T, d_moe]]","[77, 78]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.mul.Tensor,[],prefill,False
80,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,,grouped_matmul,"[[k*T, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[k*T, d_model]]","[76, 79]",6,mlp,experts,2,model.layers.6.mlp.experts,aten._grouped_mm.default,[model.layers.6.mlp.experts.down_proj],prefill,False
81,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,,elementwise_mul,"[[k*T, d_model], [k*T, B]]",,,"[[k*T, d_model]]","[76, 80]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.mul.Tensor,[],prefill,False
82,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,,sum,"[[T, k, d_model]]",,,"[[T, d_model]]","[76, 81]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.sum.dim_IntList,[],prefill,True
83,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,shared_experts,gate_proj,matmul,"[[T, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[T, d_moe]]",[74],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.gate_proj,aten.mm.default,[model.layers.6.mlp.shared_experts.gate_proj.weight],prefill,False
84,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,shared_experts,act_fn,silu,"[[B, T, d_moe]]",,,"[[B, T, d_moe]]",[83],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.act_fn,aten.silu.default,[],prefill,False
85,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,shared_experts,up_proj,matmul,"[[T, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[T, d_moe]]",[74],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.up_proj,aten.mm.default,[model.layers.6.mlp.shared_experts.up_proj.weight],prefill,False
86,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,shared_experts,,elementwise_mul,"[[B, T, d_moe], [B, T, d_moe]]",,,"[[B, T, d_moe]]","[84, 85]",6,mlp,shared_experts,2,model.layers.6.mlp.shared_experts,aten.mul.Tensor,[],prefill,False
87,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,shared_experts,down_proj,matmul,"[[T, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[T, d_model]]",[86],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.down_proj,aten.mm.default,[model.layers.6.mlp.shared_experts.down_proj.weight],prefill,False
88,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[82, 87]",6,mlp,,1,model.layers.6.mlp,aten.add.Tensor,[],prefill,False
89,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[73, 88]",6,,,0,model.layers.6,aten.add.Tensor,[],prefill,False
90,norm,1,,model,norm,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[54],,other,,2,model.norm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.norm.weight],prefill,False
91,head,1,,lm_head,,,matmul,"[[T, d_model], [d_model, V]]","[V, d_model]",1,"[[T, V]]",[90],,other,,1,lm_head,aten.mm.default,[lm_head.weight],prefill,False
