op_id,block_type,repeat,layers,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
75,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,gate,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]",[74],6,mlp,gate,2,model.layers.6.mlp.gate,aten.mm.default,[model.layers.6.mlp.gate.weight],decode,False
76,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,gate,,sigmoid,"[[B, E]]",,,"[[B, E]]",[75],6,mlp,gate,2,model.layers.6.mlp.gate,aten.sigmoid.default,[],decode,False
77,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,,grouped_matmul,"[[k, d_model], [E, d_model, 2*d_moe], [E]]","[E, 2*d_moe, d_model]",1,"[[k, 2*d_moe]]","[74, 76]",6,mlp,experts,2,model.layers.6.mlp.experts,aten._grouped_mm.default,[model.layers.6.mlp.experts.gate_up_proj],decode,False
78,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,act_fn,silu,"[[k, d_moe]]",,,"[[k, d_moe]]",[77],6,mlp,experts,3,model.layers.6.mlp.experts.act_fn,aten.silu.default,[],decode,False
79,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,,elementwise_mul,"[[k, d_moe], [k, d_moe]]",,,"[[k, d_moe]]","[77, 78]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.mul.Tensor,[],decode,False
80,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,,grouped_matmul,"[[k, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[k, d_model]]","[76, 79]",6,mlp,experts,2,model.layers.6.mlp.experts,aten._grouped_mm.default,[model.layers.6.mlp.experts.down_proj],decode,False
81,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,,elementwise_mul,"[[k, d_model], [k, B]]",,,"[[k, d_model]]","[76, 80]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.mul.Tensor,[],decode,False
82,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,experts,,sum,"[[B, k, d_model]]",,,"[[B, d_model]]","[76, 81]",6,mlp,experts,2,model.layers.6.mlp.experts,aten.sum.dim_IntList,[],decode,True
83,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,shared_experts,gate_proj,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]",[74],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.gate_proj,aten.mm.default,[model.layers.6.mlp.shared_experts.gate_proj.weight],decode,False
84,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,shared_experts,act_fn,silu,"[[B, 1, d_moe]]",,,"[[B, 1, d_moe]]",[83],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.act_fn,aten.silu.default,[],decode,False
85,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,shared_experts,up_proj,matmul,"[[B, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B, d_moe]]",[74],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.up_proj,aten.mm.default,[model.layers.6.mlp.shared_experts.up_proj.weight],decode,False
86,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,shared_experts,,elementwise_mul,"[[B, 1, d_moe], [B, 1, d_moe]]",,,"[[B, 1, d_moe]]","[84, 85]",6,mlp,shared_experts,2,model.layers.6.mlp.shared_experts,aten.mul.Tensor,[],decode,False
87,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,shared_experts,down_proj,matmul,"[[B, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[B, d_model]]",[86],6,mlp,shared_experts,3,model.layers.6.mlp.shared_experts.down_proj,aten.mm.default,[model.layers.6.mlp.shared_experts.down_proj.weight],decode,False
88,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",mlp,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[82, 87]",6,mlp,,1,model.layers.6.mlp,aten.add.Tensor,[],decode,False
89,MLA+MoE,18,"6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74",,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[73, 88]",6,,,0,model.layers.6,aten.add.Tensor,[],decode,False
90,norm,1,,model,norm,,rmsnorm,"[[B, 1, d_model]]",[d_model],-1,"[[B, 1, d_model]]",[54],,other,,2,model.norm,_to_copy+pow+mean+add+rsqrt+mul+_to_copy+mul,[model.norm.weight],decode,False
91,head,1,,lm_head,,,matmul,"[[B, d_model], [d_model, V]]","[V, d_model]",1,"[[B, V]]",[90],,other,,1,lm_head,aten.mm.default,[lm_head.weight],decode,False
