op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
9988,self_attn,compressor,,,,clone,"[[B, 2*m_csa, d_rope/2, 2]]",,,"[[B, 2*m_csa, d_rope/2, 2]]",[9987],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.clone.default,[],prefill,True
9989,self_attn,compressor,,,,view,"[[B, 2*m_csa, d_rope/2, 2]]",,,"[[B, 2*m_csa, n_h]]",[9988],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.view.default,[],prefill,True
9990,self_attn,compressor,,,,unsqueeze,"[[B, 2*m_csa, n_h]]",,,"[[B, 1, 2*m_csa, n_h]]",[9989],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.unsqueeze.default,[],prefill,True
9991,self_attn,compressor,,,,slice,"[[B, 1, 2*m_csa, d_head]]",,,"[[B, 1, 2*m_csa, d_head-d_rope]]",[9980],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.slice.Tensor,[],prefill,True
9992,self_attn,compressor,,,,slice,"[[B, 1, 2*m_csa, d_head]]",,,"[[B, 1, 2*m_csa, n_h]]",[9980],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.slice.Tensor,[],prefill,True
9993,self_attn,compressor,,,,_to_copy,"[[B, 1, 2*m_csa, n_h]]",,,"[[B, 1, 2*m_csa, n_h]]",[9992],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten._to_copy.default,[],prefill,True
9994,self_attn,compressor,,,,elementwise_mul,"[[B, 1, 2*m_csa, n_h], [B, 1, 2*m_csa, n_h]]",,,"[[B, 1, 2*m_csa, n_h]]","[9985, 9993]",13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.mul.Tensor,[],prefill,False
9995,self_attn,compressor,,,,slice,"[[B, 1, 2*m_csa, n_h]]",,,"[[B, 1, 2*m_csa, d_rope/2]]",[9992],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.slice.Tensor,[],prefill,True
9996,self_attn,compressor,,,,slice,"[[B, 1, 2*m_csa, n_h]]",,,"[[B, 1, 2*m_csa, d_rope/2]]",[9992],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.slice.Tensor,[],prefill,True
9997,self_attn,compressor,,,,neg,"[[B, 1, 2*m_csa, d_rope/2]]",,,"[[B, 1, 2*m_csa, d_rope/2]]",[9996],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.neg.default,[],prefill,False
9998,self_attn,compressor,,,,stack,"[[B, 1, 2*m_csa, d_rope/2], [B, 1, 2*m_csa, d_rope/2]]",,,"[[B, 1, 2*m_csa, d_rope/2, 2]]","[9995, 9997]",13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.stack.default,[],prefill,True
9999,self_attn,compressor,,,,view,"[[B, 1, 2*m_csa, d_rope/2, 2]]",,,"[[B, 1, 2*m_csa, n_h]]",[9998],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.view.default,[],prefill,True
10000,self_attn,compressor,,,,_to_copy,"[[B, 1, 2*m_csa, n_h]]",,,"[[B, 1, 2*m_csa, n_h]]",[9999],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten._to_copy.default,[],prefill,True
10001,self_attn,compressor,,,,elementwise_mul,"[[B, 1, 2*m_csa, n_h], [B, 1, 2*m_csa, n_h]]",,,"[[B, 1, 2*m_csa, n_h]]","[9990, 10000]",13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.mul.Tensor,[],prefill,False
10002,self_attn,compressor,,,,elementwise_add,"[[B, 1, 2*m_csa, n_h], [B, 1, 2*m_csa, n_h]]",,,"[[B, 1, 2*m_csa, n_h]]","[9994, 10001]",13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.add.Tensor,[],prefill,False
10003,self_attn,compressor,,,,_to_copy,"[[B, 1, 2*m_csa, n_h]]",,,"[[B, 1, 2*m_csa, n_h]]",[10002],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten._to_copy.default,[],prefill,True
10004,self_attn,compressor,,,,concat,"[[B, 1, 2*m_csa, d_head-d_rope], [B, 1, 2*m_csa, n_h]]",,,"[[B, 1, 2*m_csa, d_head]]","[9991, 10003]",13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.cat.default,[],prefill,False
10005,self_attn,compressor,,,,squeeze,"[[B, 1, 2*m_csa, d_head]]",,,"[[B, 2*m_csa, d_head]]",[10004],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.squeeze.dim,[],prefill,True
10006,self_attn,compressor,,,,unsqueeze,"[[B, 2*m_csa, d_head]]",,,"[[B, 1, 2*m_csa, d_head]]",[10005],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.unsqueeze.default,[],prefill,True
10007,self_attn,compressor,,,,arange,[],,,[[2*m_csa]],[],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.arange.default,[],prefill,True
10008,self_attn,compressor,,,,elementwise_add,"[[B, T]]",,,"[[B, T]]",[],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.add.Tensor,[],prefill,False
10009,self_attn,compressor,,,,floor_divide,"[[B, T]]",,,"[[B, T]]",[10008],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.floor_divide.default,[],prefill,True
10010,self_attn,compressor,,,,new_zeros,"[[B, 1, 2*m_csa, d_head]]",,,"[[B, 1, T, 2*m_csa]]",[10006],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.new_zeros.default,[],prefill,True
10011,self_attn,compressor,,,,view,[[2*m_csa]],,,"[[B, 1, 1, 2*m_csa]]",[10007],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.view.default,[],prefill,True
10012,self_attn,compressor,,,,unsqueeze,"[[B, T]]",,,"[[B, 1, T]]",[10009],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.unsqueeze.default,[],prefill,True
10013,self_attn,compressor,,,,unsqueeze,"[[B, 1, T]]",,,"[[B, 1, T, 1]]",[10012],13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.unsqueeze.default,[],prefill,True
10014,self_attn,compressor,,,,ge,"[[B, 1, 1, 2*m_csa], [B, 1, T, 1]]",,,"[[B, 1, T, 2*m_csa]]","[10011, 10013]",13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.ge.Tensor,[],prefill,True
10015,self_attn,compressor,,,,masked_fill,"[[B, 1, T, 2*m_csa], [B, 1, T, 2*m_csa]]",,,"[[B, 1, T, 2*m_csa]]","[10010, 10014]",13,self_attn,compressor,2,model.layers.13.self_attn.compressor,aten.masked_fill.Scalar,[],prefill,True
10016,self_attn,,,,,concat,"[[B, 1, T, d_head], [B, 1, 2*m_csa, d_head]]",,,"[[B, 1, T+T/m_hca, d_head]]","[9927, 10006]",13,self_attn,,1,model.layers.13.self_attn,aten.cat.default,[],prefill,False
10017,self_attn,,,,,concat,"[[B, 1, T, T], [B, 1, T, 2*m_csa]]",,,"[[B, 1, T, T+T/m_hca]]","[70, 10015]",13,self_attn,,1,model.layers.13.self_attn,aten.cat.default,[],prefill,False
10018,self_attn,,,,,unsqueeze,"[[B, 1, T+T/m_hca, d_head]]",,,"[[B, 1, 1, T+T/m_hca, d_head]]",[10016],13,self_attn,,1,model.layers.13.self_attn,aten.unsqueeze.default,[],prefill,True
10019,self_attn,,,,,expand,"[[B, 1, 1, T+T/m_hca, d_head]]",,,"[[B, 1, n_h, T+T/m_hca, d_head]]",[10018],13,self_attn,,1,model.layers.13.self_attn,aten.expand.default,[],prefill,True
10020,self_attn,,,,,view,"[[B, 1, n_h, T+T/m_hca, d_head]]",,,"[[B, n_h, T+T/m_hca, d_head]]",[10019],13,self_attn,,1,model.layers.13.self_attn,aten.view.default,[],prefill,True
10021,self_attn,,,,,unsqueeze,"[[B, 1, T+T/m_hca, d_head]]",,,"[[B, 1, 1, T+T/m_hca, d_head]]",[10016],13,self_attn,,1,model.layers.13.self_attn,aten.unsqueeze.default,[],prefill,True
10022,self_attn,,,,,expand,"[[B, 1, 1, T+T/m_hca, d_head]]",,,"[[B, 1, n_h, T+T/m_hca, d_head]]",[10021],13,self_attn,,1,model.layers.13.self_attn,aten.expand.default,[],prefill,True
10023,self_attn,,,,,view,"[[B, 1, n_h, T+T/m_hca, d_head]]",,,"[[B, n_h, T+T/m_hca, d_head]]",[10022],13,self_attn,,1,model.layers.13.self_attn,aten.view.default,[],prefill,True
10024,self_attn,,,,,transpose,"[[B, n_h, T+T/m_hca, d_head]]",,,"[[B, n_h, d_head, T+T/m_hca]]",[10020],13,self_attn,,1,model.layers.13.self_attn,aten.transpose.int,[],prefill,True
10025,self_attn,,,,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[9887],13,self_attn,,1,model.layers.13.self_attn,aten.expand.default,[],prefill,True
10026,self_attn,,,,,view,"[[B, n_h, T, d_head]]",,,"[[n_h, T, d_head]]",[10025],13,self_attn,,1,model.layers.13.self_attn,aten.view.default,[],prefill,True
10027,self_attn,,,,,expand,"[[B, n_h, d_head, T+T/m_hca]]",,,"[[B, n_h, d_head, T+T/m_hca]]",[10024],13,self_attn,,1,model.layers.13.self_attn,aten.expand.default,[],prefill,True
10028,self_attn,,,,,view,"[[B, n_h, d_head, T+T/m_hca]]",,,"[[n_h, d_head, T+T/m_hca]]",[10027],13,self_attn,,1,model.layers.13.self_attn,aten.view.default,[],prefill,True
10029,self_attn,,,,,batched_matmul,"[[n_h, T, d_head], [n_h, d_head, T+T/m_hca]]",,,"[[n_h, T, T+T/m_hca]]","[10026, 10028]",13,self_attn,,1,model.layers.13.self_attn,aten.bmm.default,[],prefill,False
10030,self_attn,,,,,_unsafe_view,"[[n_h, T, T+T/m_hca]]",,,"[[B, n_h, T, T+T/m_hca]]",[10029],13,self_attn,,1,model.layers.13.self_attn,aten._unsafe_view.default,[],prefill,True
10031,self_attn,,,,,elementwise_mul,"[[B, n_h, T, T+T/m_hca]]",,,"[[B, n_h, T, T+T/m_hca]]",[10030],13,self_attn,,1,model.layers.13.self_attn,aten.mul.Tensor,[],prefill,False
10032,self_attn,,,,,elementwise_add,"[[B, n_h, T, T+T/m_hca], [B, 1, T, T+T/m_hca]]",,,"[[B, n_h, T, T+T/m_hca]]","[10017, 10031]",13,self_attn,,1,model.layers.13.self_attn,aten.add.Tensor,[],prefill,False
10033,self_attn,,,,,view,[[n_h]],,,"[[B, n_h, 1, 1]]",[],13,self_attn,,1,model.layers.13.self_attn,aten.view.default,[model.layers.13.self_attn.sinks],prefill,True
10034,self_attn,,,,,expand,"[[B, n_h, 1, 1]]",,,"[[B, n_h, T, 1]]",[10033],13,self_attn,,1,model.layers.13.self_attn,aten.expand.default,[model.layers.13.self_attn.sinks],prefill,True
10035,self_attn,,,,,concat,"[[B, n_h, T, T+T/m_hca], [B, n_h, T, 1]]",,,"[[B, n_h, T, T+T/m_hca+1]]","[10032, 10034]",13,self_attn,,1,model.layers.13.self_attn,aten.cat.default,[model.layers.13.self_attn.sinks],prefill,False
10036,self_attn,,,,,max,"[[B, n_h, T, T+T/m_hca+1]]",,,"[[B, n_h, T, 1], [B, n_h, T, 1]]",[10035],13,self_attn,,1,model.layers.13.self_attn,aten.max.dim,[],prefill,True
10037,self_attn,,,,,sub,"[[B, n_h, T, T+T/m_hca+1], [B, n_h, T, 1]]",,,"[[B, n_h, T, T+T/m_hca+1]]","[10035, 10036]",13,self_attn,,1,model.layers.13.self_attn,aten.sub.Tensor,[],prefill,True
10038,self_attn,,,,,softmax,"[[B, n_h, T, T+T/m_hca+1]]",,,"[[B, n_h, T, T+T/m_hca+1]]",[10037],13,self_attn,,1,model.layers.13.self_attn,aten._softmax.default,[],prefill,False
10039,self_attn,,,,,slice,"[[B, n_h, T, T+T/m_hca+1]]",,,"[[B, n_h, T, T+T/m_hca]]",[10038],13,self_attn,,1,model.layers.13.self_attn,aten.slice.Tensor,[],prefill,True
10040,self_attn,,,,,expand,"[[B, n_h, T, T+T/m_hca]]",,,"[[B, n_h, T, T+T/m_hca]]",[10039],13,self_attn,,1,model.layers.13.self_attn,aten.expand.default,[],prefill,True
10041,self_attn,,,,,view,"[[B, n_h, T, T+T/m_hca]]",,,"[[n_h, T, T+T/m_hca]]",[10040],13,self_attn,,1,model.layers.13.self_attn,aten.view.default,[],prefill,True
10042,self_attn,,,,,expand,"[[B, n_h, T+T/m_hca, d_head]]",,,"[[B, n_h, T+T/m_hca, d_head]]",[10023],13,self_attn,,1,model.layers.13.self_attn,aten.expand.default,[],prefill,True
10043,self_attn,,,,,view,"[[B, n_h, T+T/m_hca, d_head]]",,,"[[n_h, T+T/m_hca, d_head]]",[10042],13,self_attn,,1,model.layers.13.self_attn,aten.view.default,[],prefill,True
10044,self_attn,,,,,batched_matmul,"[[n_h, T, T+T/m_hca], [n_h, T+T/m_hca, d_head]]",,,"[[n_h, T, d_head]]","[10041, 10043]",13,self_attn,,1,model.layers.13.self_attn,aten.bmm.default,[],prefill,False
10045,self_attn,,,,,_unsafe_view,"[[n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[10044],13,self_attn,,1,model.layers.13.self_attn,aten._unsafe_view.default,[],prefill,True
10046,self_attn,,,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[10045],13,self_attn,,1,model.layers.13.self_attn,aten.transpose.int,[],prefill,True
10047,self_attn,,,,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[10046],13,self_attn,,1,model.layers.13.self_attn,aten.clone.default,[],prefill,True
10048,self_attn,,,,,transpose,"[[B, T, n_h, d_head]]",,,"[[B, n_h, T, d_head]]",[10047],13,self_attn,,1,model.layers.13.self_attn,aten.transpose.int,[],prefill,True
10049,self_attn,,,,,neg,"[[B, T, d_rope/2]]",,,"[[B, T, d_rope/2]]",[109],13,self_attn,,1,model.layers.13.self_attn,aten.neg.default,[],prefill,False
10050,self_attn,,,,,unsqueeze,"[[B, T, d_rope/2]]",,,"[[B, T, d_rope/2, 1]]",[108],13,self_attn,,1,model.layers.13.self_attn,aten.unsqueeze.default,[],prefill,True
10051,self_attn,,,,,expand,"[[B, T, d_rope/2, 1]]",,,"[[B, T, d_rope/2, 2]]",[10050],13,self_attn,,1,model.layers.13.self_attn,aten.expand.default,[],prefill,True
10052,self_attn,,,,,clone,"[[B, T, d_rope/2, 2]]",,,"[[B, T, d_rope/2, 2]]",[10051],13,self_attn,,1,model.layers.13.self_attn,aten.clone.default,[],prefill,True
10053,self_attn,,,,,view,"[[B, T, d_rope/2, 2]]",,,"[[B, T, n_h]]",[10052],13,self_attn,,1,model.layers.13.self_attn,aten.view.default,[],prefill,True
10054,self_attn,,,,,unsqueeze,"[[B, T, n_h]]",,,"[[B, 1, T, n_h]]",[10053],13,self_attn,,1,model.layers.13.self_attn,aten.unsqueeze.default,[],prefill,True
10055,self_attn,,,,,unsqueeze,"[[B, T, d_rope/2]]",,,"[[B, T, d_rope/2, 1]]",[10049],13,self_attn,,1,model.layers.13.self_attn,aten.unsqueeze.default,[],prefill,True
10056,self_attn,,,,,expand,"[[B, T, d_rope/2, 1]]",,,"[[B, T, d_rope/2, 2]]",[10055],13,self_attn,,1,model.layers.13.self_attn,aten.expand.default,[],prefill,True
10057,self_attn,,,,,clone,"[[B, T, d_rope/2, 2]]",,,"[[B, T, d_rope/2, 2]]",[10056],13,self_attn,,1,model.layers.13.self_attn,aten.clone.default,[],prefill,True
10058,self_attn,,,,,view,"[[B, T, d_rope/2, 2]]",,,"[[B, T, n_h]]",[10057],13,self_attn,,1,model.layers.13.self_attn,aten.view.default,[],prefill,True
10059,self_attn,,,,,unsqueeze,"[[B, T, n_h]]",,,"[[B, 1, T, n_h]]",[10058],13,self_attn,,1,model.layers.13.self_attn,aten.unsqueeze.default,[],prefill,True
10060,self_attn,,,,,slice,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head-d_rope]]",[10048],13,self_attn,,1,model.layers.13.self_attn,aten.slice.Tensor,[],prefill,True
10061,self_attn,,,,,slice,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_rope]]",[10048],13,self_attn,,1,model.layers.13.self_attn,aten.slice.Tensor,[],prefill,True
10062,self_attn,,,,,_to_copy,"[[B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_rope]]",[10061],13,self_attn,,1,model.layers.13.self_attn,aten._to_copy.default,[],prefill,True
10063,self_attn,,,,,elementwise_mul,"[[B, n_h, T, d_rope], [B, 1, T, n_h]]",,,"[[B, n_h, T, d_rope]]","[10054, 10062]",13,self_attn,,1,model.layers.13.self_attn,aten.mul.Tensor,[],prefill,False
10064,self_attn,,,,,slice,"[[B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_rope/2]]",[10061],13,self_attn,,1,model.layers.13.self_attn,aten.slice.Tensor,[],prefill,True
10065,self_attn,,,,,slice,"[[B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_rope/2]]",[10061],13,self_attn,,1,model.layers.13.self_attn,aten.slice.Tensor,[],prefill,True
10066,self_attn,,,,,neg,"[[B, n_h, T, d_rope/2]]",,,"[[B, n_h, T, d_rope/2]]",[10065],13,self_attn,,1,model.layers.13.self_attn,aten.neg.default,[],prefill,False
10067,self_attn,,,,,stack,"[[B, n_h, T, d_rope/2], [B, n_h, T, d_rope/2]]",,,"[[B, n_h, T, d_rope/2, 2]]","[10064, 10066]",13,self_attn,,1,model.layers.13.self_attn,aten.stack.default,[],prefill,True
10068,self_attn,,,,,view,"[[B, n_h, T, d_rope/2, 2]]",,,"[[B, n_h, T, d_rope]]",[10067],13,self_attn,,1,model.layers.13.self_attn,aten.view.default,[],prefill,True
10069,self_attn,,,,,_to_copy,"[[B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_rope]]",[10068],13,self_attn,,1,model.layers.13.self_attn,aten._to_copy.default,[],prefill,True
10070,self_attn,,,,,elementwise_mul,"[[B, n_h, T, d_rope], [B, 1, T, n_h]]",,,"[[B, n_h, T, d_rope]]","[10059, 10069]",13,self_attn,,1,model.layers.13.self_attn,aten.mul.Tensor,[],prefill,False
10071,self_attn,,,,,elementwise_add,"[[B, n_h, T, d_rope], [B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_rope]]","[10063, 10070]",13,self_attn,,1,model.layers.13.self_attn,aten.add.Tensor,[],prefill,False
10072,self_attn,,,,,_to_copy,"[[B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_rope]]",[10071],13,self_attn,,1,model.layers.13.self_attn,aten._to_copy.default,[],prefill,True
10073,self_attn,,,,,concat,"[[B, n_h, T, d_head-d_rope], [B, n_h, T, d_rope]]",,,"[[B, n_h, T, d_head]]","[10060, 10072]",13,self_attn,,1,model.layers.13.self_attn,aten.cat.default,[],prefill,False
10074,self_attn,,,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[10073],13,self_attn,,1,model.layers.13.self_attn,aten.transpose.int,[],prefill,True
10075,self_attn,,,,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[10074],13,self_attn,,1,model.layers.13.self_attn,aten.clone.default,[],prefill,True
10076,self_attn,,,,,_unsafe_view,"[[B, T, n_h, d_head]]",,,"[[B, T, T/m_hca, d_model]]",[10075],13,self_attn,,1,model.layers.13.self_attn,aten._unsafe_view.default,[],prefill,True
10077,self_attn,o_a_proj,,,,view,"[[g_o*d_g, d_model]]","[g_o*d_g, d_model]",0,"[[g_o, d_g, d_model]]",[],13,self_attn,o_a_proj,2,model.layers.13.self_attn.o_a_proj,aten.view.default,[model.layers.13.self_attn.o_a_proj.weight],prefill,True
10078,self_attn,o_a_proj,,,,transpose,"[[g_o, d_g, d_model]]","[g_o*d_g, d_model]",-1,"[[g_o, d_model, d_g]]",[10077],13,self_attn,o_a_proj,2,model.layers.13.self_attn.o_a_proj,aten.transpose.int,[model.layers.13.self_attn.o_a_proj.weight],prefill,True
10079,self_attn,o_a_proj,,,,view,"[[B, T, T/m_hca, d_model]]",,,"[[T, T/m_hca, d_model]]",[10076],13,self_attn,o_a_proj,2,model.layers.13.self_attn.o_a_proj,aten.view.default,[],prefill,True
10080,self_attn,o_a_proj,,,,transpose,"[[T, T/m_hca, d_model]]",,,"[[g_o, T, d_model]]",[10079],13,self_attn,o_a_proj,2,model.layers.13.self_attn.o_a_proj,aten.transpose.int,[],prefill,True
10081,self_attn,o_a_proj,,,,batched_matmul,"[[g_o, T, d_model], [g_o, d_model, d_g]]","[g_o*d_g, d_model]",-1,"[[g_o, T, d_g]]","[10078, 10080]",13,self_attn,o_a_proj,2,model.layers.13.self_attn.o_a_proj,aten.bmm.default,[model.layers.13.self_attn.o_a_proj.weight],prefill,False
10082,self_attn,o_a_proj,,,,transpose,"[[g_o, T, d_g]]",,,"[[T, g_o, d_g]]",[10081],13,self_attn,o_a_proj,2,model.layers.13.self_attn.o_a_proj,aten.transpose.int,[],prefill,True
10083,self_attn,o_a_proj,,,,view,"[[T, g_o, d_g]]",,,"[[B, T, g_o, d_g]]",[10082],13,self_attn,o_a_proj,2,model.layers.13.self_attn.o_a_proj,aten.view.default,[],prefill,True
10084,self_attn,,,,,clone,"[[B, T, g_o, d_g]]",,,"[[B, T, g_o, d_g]]",[10083],13,self_attn,,1,model.layers.13.self_attn,aten.clone.default,[],prefill,True
10085,self_attn,,,,,_unsafe_view,"[[B, T, g_o, d_g]]",,,"[[B, T, g_o*d_g]]",[10084],13,self_attn,,1,model.layers.13.self_attn,aten._unsafe_view.default,[],prefill,True
10086,self_attn,o_b_proj,,,,t,"[[d_model, g_o*d_g]]","[d_model, g_o*d_g]",0,"[[g_o*d_g, d_model]]",[],13,self_attn,o_b_proj,2,model.layers.13.self_attn.o_b_proj,aten.t.default,[model.layers.13.self_attn.o_b_proj.weight],prefill,True
10087,self_attn,o_b_proj,,,,view,"[[B, T, g_o*d_g]]",,,"[[T, g_o*d_g]]",[10085],13,self_attn,o_b_proj,2,model.layers.13.self_attn.o_b_proj,aten.view.default,[],prefill,True
10088,self_attn,o_b_proj,,,,matmul,"[[T, g_o*d_g], [g_o*d_g, d_model]]","[d_model, g_o*d_g]",1,"[[T, d_model]]","[10086, 10087]",13,self_attn,o_b_proj,2,model.layers.13.self_attn.o_b_proj,aten.mm.default,[model.layers.13.self_attn.o_b_proj.weight],prefill,False
10089,self_attn,o_b_proj,,,,_unsafe_view,"[[T, d_model]]",,,"[[B, T, d_model]]",[10088],13,self_attn,o_b_proj,2,model.layers.13.self_attn.o_b_proj,aten._unsafe_view.default,[],prefill,True
10090,,,,,,_to_copy,"[[B, T, n_hc]]",,,"[[B, T, n_hc]]",[9703],13,,,0,model.layers.13,aten._to_copy.default,[],prefill,True
10091,,,,,,unsqueeze,"[[B, T, n_hc]]",,,"[[B, T, n_hc, 1]]",[10090],13,,,0,model.layers.13,aten.unsqueeze.default,[],prefill,True
10092,,,,,,unsqueeze,"[[B, T, d_model]]",,,"[[B, T, 1, d_model]]",[10089],13,,,0,model.layers.13,aten.unsqueeze.default,[],prefill,True
10093,,,,,,elementwise_mul,"[[B, T, n_hc, 1], [B, T, 1, d_model]]",,,"[[B, T, n_hc, d_model]]","[10091, 10092]",13,,,0,model.layers.13,aten.mul.Tensor,[],prefill,False
10094,,,,,,_to_copy,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]",[9826],13,,,0,model.layers.13,aten._to_copy.default,[],prefill,True
10095,,,,,,transpose,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]",[10094],13,,,0,model.layers.13,aten.transpose.int,[],prefill,True
10096,,,,,,expand,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]",[10095],13,,,0,model.layers.13,aten.expand.default,[],prefill,True
10097,,,,,,view,"[[B, T, n_hc, n_hc]]",,,"[[T, n_hc, n_hc]]",[10096],13,,,0,model.layers.13,aten.view.default,[],prefill,True
10098,,,,,,expand,"[[B, T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]",[9680],13,,,0,model.layers.13,aten.expand.default,[],prefill,True
10099,,,,,,view,"[[B, T, n_hc, d_model]]",,,"[[T, n_hc, d_model]]",[10098],13,,,0,model.layers.13,aten.view.default,[],prefill,True
10100,,,,,,batched_matmul,"[[T, n_hc, n_hc], [T, n_hc, d_model]]",,,"[[T, n_hc, d_model]]","[10097, 10099]",13,,,0,model.layers.13,aten.bmm.default,[],prefill,False
10101,,,,,,_unsafe_view,"[[T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]",[10100],13,,,0,model.layers.13,aten._unsafe_view.default,[],prefill,True
10102,,,,,,elementwise_add,"[[B, T, n_hc, d_model], [B, T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]","[10093, 10101]",13,,,0,model.layers.13,aten.add.Tensor,[],prefill,False
10103,ffn_hc,,,,,view,"[[B, T, n_hc, d_model]]",,,"[[B, T, n_hc*d_model]]",[10102],13,ffn_hc,,1,model.layers.13.ffn_hc,aten.view.default,[],prefill,True
10104,ffn_hc,,,,,_to_copy,"[[B, T, n_hc*d_model]]",,,"[[B, T, n_hc*d_model]]",[10103],13,ffn_hc,,1,model.layers.13.ffn_hc,aten._to_copy.default,[],prefill,True
10105,ffn_hc,input_norm,,,,pow,"[[B, T, n_hc*d_model]]",,,"[[B, T, n_hc*d_model]]",[10104],13,ffn_hc,input_norm,2,model.layers.13.ffn_hc.input_norm,aten.pow.Tensor_Scalar,[],prefill,False
10106,ffn_hc,input_norm,,,,mean,"[[B, T, n_hc*d_model]]",,,"[[B, T, 1]]",[10105],13,ffn_hc,input_norm,2,model.layers.13.ffn_hc.input_norm,aten.mean.dim,[],prefill,False
10107,ffn_hc,input_norm,,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[10106],13,ffn_hc,input_norm,2,model.layers.13.ffn_hc.input_norm,aten.add.Tensor,[],prefill,False
10108,ffn_hc,input_norm,,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[10107],13,ffn_hc,input_norm,2,model.layers.13.ffn_hc.input_norm,aten.rsqrt.default,[],prefill,False
10109,ffn_hc,input_norm,,,,elementwise_mul,"[[B, T, n_hc*d_model], [B, T, 1]]",,,"[[B, T, n_hc*d_model]]","[10104, 10108]",13,ffn_hc,input_norm,2,model.layers.13.ffn_hc.input_norm,aten.mul.Tensor,[],prefill,False
10110,ffn_hc,,,,,_to_copy,"[[(2+n_hc)*n_hc, n_hc*d_model]]","[(2+n_hc)*n_hc, n_hc*d_model]",0,"[[(2+n_hc)*n_hc, n_hc*d_model]]",[],13,ffn_hc,,1,model.layers.13.ffn_hc,aten._to_copy.default,[model.layers.13.ffn_hc.fn],prefill,True
10111,ffn_hc,,,,,t,"[[(2+n_hc)*n_hc, n_hc*d_model]]","[(2+n_hc)*n_hc, n_hc*d_model]",0,"[[n_hc*d_model, (2+n_hc)*n_hc]]",[10110],13,ffn_hc,,1,model.layers.13.ffn_hc,aten.t.default,[model.layers.13.ffn_hc.fn],prefill,True
10112,ffn_hc,,,,,view,"[[B, T, n_hc*d_model]]",,,"[[T, n_hc*d_model]]",[10109],13,ffn_hc,,1,model.layers.13.ffn_hc,aten.view.default,[],prefill,True
10113,ffn_hc,,,,,matmul,"[[T, n_hc*d_model], [n_hc*d_model, (2+n_hc)*n_hc]]","[(2+n_hc)*n_hc, n_hc*d_model]",1,"[[T, (2+n_hc)*n_hc]]","[10111, 10112]",13,ffn_hc,,1,model.layers.13.ffn_hc,aten.mm.default,[model.layers.13.ffn_hc.fn],prefill,False
